brand,population,goal_horizon,day,ARPU_nominal,ARPU_at_horizon,raw_goal_ratio,organic_share,adjusted_goal_ratio,effective_patch,is_extrapolated
realprize,Affiliate,120,20,13.697081537811995,26.305980748617703,0.5206831734844836,0.4824250367129681,0.26949257440040686,14->30,False
realprize,Affiliate,120,21,13.87927965059642,26.305980748617703,0.5276092833499748,0.4824250367129681,0.2730773554597604,14->30,False
realprize,Affiliate,120,22,14.192097650393812,26.305980748617703,0.5395007996856214,0.4824250367129681,0.2792321065906098,14->30,False
realprize,Affiliate,120,23,14.38000302418114,26.305980748617703,0.5466438663358621,0.4824250367129681,0.28292917904986503,14->30,False
realprize,Affiliate,120,24,14.542964691588814,26.305980748617703,0.5528387187142986,0.4824250367129681,0.28613547954220286,14->30,False
realprize,Affiliate,120,25,14.65272736615517,26.305980748617703,0.5570112555839655,0.4824250367129681,0.28829508015933447,14->30,False
realprize,Affiliate,120,26,14.830137242362458,26.305980748617703,0.5637553446146172,0.4824250367129681,0.2917856517917785,14->30,False
realprize,Affiliate,120,27,14.969320920200898,26.305980748617703,0.56904629647718,0.4824250367129681,0.2945241160077979,14->30,False
realprize,Affiliate,120,28,15.13281365492851,26.305980748617703,0.5752613369385094,0.4824250367129681,0.29774086534639793,14->30,False
realprize,Affiliate,120,29,15.279976105788025,26.305980748617703,0.5808555952277483,0.4824250367129681,0.3006363133750689,14->30,False
realprize,Affiliate,120,30,15.445764916561933,26.305980748617703,0.5871579191121228,0.4824250367129681,0.303898238428147,14->30,False
realprize,Affiliate,120,31,15.581353476912176,26.305980748617703,0.5923122055706259,0.4824250367129681,0.3065659680526776,30->60,False
realprize,Affiliate,120,32,15.787850262698994,26.305980748617703,0.600162009300056,0.4824250367129681,0.3106288299297478,30->60,False
realprize,Affiliate,120,33,15.90231131090698,26.305980748617703,0.6045131509397381,0.4824250367129681,0.3128808719041629,30->60,False
realprize,Affiliate,120,34,16.040825748559893,26.305980748617703,0.609778662192733,0.4824250367129681,0.3156061686976192,30->60,False
realprize,Affiliate,120,35,16.18377477874862,26.305980748617703,0.6152127507961864,0.4824250367129681,0.3184187169070501,30->60,False
realprize,Affiliate,120,36,16.422916647954885,26.305980748617703,0.6243035302463626,0.4824250367129681,0.32312387674722554,30->60,False
realprize,Affiliate,120,37,16.566296518419552,26.305980748617703,0.6297539968849122,0.4824250367129681,0.32594490181757,30->60,False
realprize,Affiliate,120,38,16.660772304242016,26.305980748617703,0.6333454153811576,0.4824250367129681,0.3278037301139126,30->60,False
realprize,Affiliate,120,39,16.987841161794254,26.305980748617703,0.6457786662330357,0.4824250367129681,0.3342388694671119,30->60,False
realprize,Affiliate,120,40,17.181507111431674,26.305980748617703,0.6531407163876416,0.4824250367129681,0.33804928230559933,30->60,False
realprize,Affiliate,120,41,17.281902471358656,26.305980748617703,0.6569571625747793,0.4824250367129681,0.34002457930079405,30->60,False
realprize,Affiliate,120,42,17.46892738141606,26.305980748617703,0.6640667591279218,0.4824250367129681,0.34370432847577237,30->60,False
realprize,Affiliate,120,43,17.588927743652256,26.305980748617703,0.6686284731876609,0.4824250367129681,0.3460653574627678,30->60,False
realprize,Affiliate,120,44,17.68814394181177,26.305980748617703,0.6724000945199972,0.4824250367129681,0.3480174542353843,30->60,False
realprize,Affiliate,120,45,17.785132240981117,26.305980748617703,0.6760870241234275,0.4824250367129681,0.3499257166895216,30->60,False
realprize,Affiliate,120,46,17.888820070098173,26.305980748617703,0.6800286307910484,0.4824250367129681,0.35196579361580743,30->60,False
realprize,Affiliate,120,47,17.975782302366408,26.305980748617703,0.6833344277920897,0.4824250367129681,0.35367679137725583,30->60,False
realprize,Affiliate,120,48,18.101074244682092,26.305980748617703,0.6880972968716723,0.4824250367129681,0.3561419331662617,30->60,False
realprize,Affiliate,120,49,18.178074595232257,26.305980748617703,0.6910244012167255,0.4824250367129681,0.35765692909018987,30->60,False
realprize,Affiliate,120,50,18.335291084612702,26.305980748617703,0.6970008554262386,0.4824250367129681,0.36075019215826526,30->60,False
realprize,Affiliate,120,51,18.48106540055431,26.305980748617703,0.702542344920002,0.4824250367129681,0.3636183283795553,30->60,False
realprize,Affiliate,120,52,18.64493983698545,26.305980748617703,0.7087718954544275,0.4824250367129681,0.3668425877687053,30->60,False
realprize,Affiliate,120,53,18.797461263973528,26.305980748617703,0.7145698707683148,0.4824250367129681,0.36984347462892964,30->60,False
realprize,Affiliate,120,54,18.915392610039724,26.305980748617703,0.7190529328975377,0.4824250367129681,0.3721637953458757,30->60,False
realprize,Affiliate,120,55,19.05918353745951,26.305980748617703,0.7245190255246807,0.4824250367129681,0.3749929080366928,30->60,False
realprize,Affiliate,120,56,19.180482080575853,26.305980748617703,0.7291300888518946,0.4824250367129681,0.37737947896898966,30->60,False
realprize,Affiliate,120,57,19.368510144050923,26.305980748617703,0.7362778194486695,0.4824250367129681,0.38107896537020103,30->60,False
realprize,Affiliate,120,58,19.501825875782867,26.305980748617703,0.7413457062157862,0.4824250367129681,0.3837019766776343,30->60,False
realprize,Affiliate,120,59,19.62401251934919,26.305980748617703,0.7459905299436658,0.4824250367129681,0.3861060211480663,30->60,False
realprize,Affiliate,120,60,19.73955763665316,26.305980748617703,0.7503828815692573,0.4824250367129681,0.38837939237942554,30->60,False
realprize,Affiliate,120,61,19.886133409658747,26.305980748617703,0.7559548377873614,0.4824250367129681,0.3912632974144477,60->90,False
realprize,Affiliate,120,62,20.061915320986547,26.305980748617703,0.7626370410858275,0.4824250367129681,0.3947218385413278,60->90,False
realprize,Affiliate,120,63,20.213979530283172,26.305980748617703,0.7684176356490854,0.4824250367129681,0.3977137295601832,60->90,False
realprize,Affiliate,120,64,20.333330003590206,26.305980748617703,0.7729546447211879,0.4824250367129681,0.40006197186410963,60->90,False
realprize,Affiliate,120,65,20.469674859225748,26.305980748617703,0.778137681116541,0.4824250367129681,0.40274458173614985,60->90,False
realprize,Affiliate,120,66,20.62050859651519,26.305980748617703,0.7838715003088692,0.4824250367129681,0.4057122629941136,60->90,False
realprize,Affiliate,120,67,20.762027926279746,26.305980748617703,0.7892512400386641,0.4824250367129681,0.408496681587256,60->90,False
realprize,Affiliate,120,68,20.878244384433707,26.305980748617703,0.7936691121288376,0.4824250367129681,0.41078326157213435,60->90,False
realprize,Affiliate,120,69,21.003783217197505,26.305980748617703,0.798441366543659,0.4824250367129681,0.41325326097568194,60->90,False
