brand,population,slice,day,n_users,n_cost_dates,sum_cum,actual_arpu,actual_ratio,actual_arpu_120,raw_goal_ratio,organic_share,adjusted_goal_ratio,ARPU_nominal,ARPU_at_horizon,shape_signed_bias,shape_ae,shape_ape,adj_signed_bias,adj_ae,adj_ape,level_signed_bias,level_ae,level_ape
realprize,Web,overall,1,65,5,57.96,0.8916923076923077,0.10355362598488502,8.610923076923077,0.24415235673288763,0.4824250367129681,0.12636714707246663,0.42648374704491726,1.7467934889176902,-0.1405987307480026,0.1405987307480026,0.5758647290135446,-0.022813521087581612,0.022813521087581612,0.18053364039704836,0.4652085606473904,0.4652085606473904,1.090800209552639
realprize,Web,overall,2,65,5,57.96,0.8916923076923077,0.10355362598488502,8.610923076923077,0.2852511673291274,0.4824250367129681,0.14763886245795613,0.4982748817966903,1.7467934889176902,-0.1816975413442424,0.1816975413442424,0.6369738747978438,-0.04408523647307111,0.04408523647307111,0.29860184330277867,0.39341742589561735,0.39341742589561735,0.7895590170570596
realprize,Web,overall,3,65,5,157.92,2.429538461538461,0.282146111379107,8.610923076923077,0.3154654507430228,0.4824250367129681,0.163277019086647,0.5510529953363965,1.7467934889176902,-0.03331933936391579,0.03331933936391579,0.10561961471672415,0.11886909229246001,0.11886909229246001,0.7280209606801995,1.8784854662020647,1.8784854662020647,3.4089016521093805
realprize,Web,overall,4,65,5,207.9,3.1984615384615385,0.371442354076218,8.610923076923077,0.348930785556249,0.4824250367129681,0.18059783852399078,0.6095100242925906,1.7467934889176902,0.022511568519968994,0.022511568519968994,0.06451585658766713,0.19084451555222723,0.19084451555222723,1.0567375396736838,2.588951514168948,2.588951514168948,4.2475946432115474
realprize,Web,overall,5,65,5,207.9,3.1984615384615385,0.371442354076218,8.610923076923077,0.37820103396262555,0.4824250367129681,0.19574738626832341,0.6606391036278525,1.7467934889176902,-0.006758679886407548,0.006758679886407548,0.017870601292632775,0.1756949678078946,0.1756949678078946,0.8975597128385576,2.5378224348336857,2.5378224348336857,3.8414656669540372
realprize,Web,overall,6,65,5,207.9,3.1984615384615385,0.371442354076218,8.610923076923077,0.3902220874329094,0.4824250367129681,0.20196918257687704,0.6816374015596758,1.7467934889176902,-0.01877973335669142,0.01877973335669142,0.048125757002210195,0.16947317149934096,0.16947317149934096,0.8391041115138104,2.516824136901863,2.516824136901863,3.692321065632606
realprize,Web,overall,7,65,5,207.9,3.1984615384615385,0.371442354076218,8.610923076923077,0.4006840396328074,0.4824250367129681,0.20738402710264991,0.6999122715438257,1.7467934889176902,-0.029241685556589403,0.029241685556589403,0.07297941186623481,0.1640583269735681,0.1640583269735681,0.7910846812342173,2.4985492669177125,2.4985492669177125,3.5698034860948473
realprize,Web,overall,8,65,5,207.9,3.1984615384615385,0.371442354076218,8.610923076923077,0.41289908517115614,0.4824250367129681,0.2137062288487102,0.7212494335570463,1.7467934889176902,-0.04145673109493814,0.04145673109493814,0.10040402748229237,0.1577361252275078,0.1577361252275078,0.73809793040321,2.477212104904492,2.477212104904492,3.434612201617154
realprize,Web,overall,9,65,5,207.9,3.1984615384615385,0.371442354076218,8.610923076923077,0.41613723851846884,0.4824250367129681,0.21538221594856335,0.7269058187402492,1.7467934889176902,-0.04469488444225084,0.04469488444225084,0.10740419338911725,0.15606013812765465,0.15606013812765465,0.7245729989374994,2.471555719721289,2.471555719721289,3.400104464708473
realprize,Web,overall,10,65,5,357.85,5.5053846153846155,0.6393489485626485,8.610923076923077,0.4367694475713779,0.4824250367129681,0.22606093079165313,0.7629460271758594,1.7467934889176902,0.20257950099127053,0.20257950099127053,0.46381335076823227,0.41328801777099533,0.41328801777099533,1.8282151467911023,4.742438588208756,4.742438588208756,6.215955545064556
realprize,Web,overall,11,65,5,364.84,5.612923076923076,0.6518375587357738,8.610923076923077,0.4402526272380297,0.4824250367129681,0.22786373737974258,0.7690304227382972,1.7467934889176902,0.21158493149774404,0.21158493149774404,0.4805989070982811,0.4239738213560312,0.4239738213560312,1.8606463065663867,4.843892654184779,4.843892654184779,6.298700949875381
realprize,Web,overall,12,65,5,364.84,5.612923076923076,0.6518375587357738,8.610923076923077,0.45119989296305896,0.4824250367129681,0.23352976803546796,0.7881530352282301,1.7467934889176902,0.2006376657727148,0.2006376657727148,0.44467578317697337,0.41830779070030577,0.41830779070030577,1.7912396959893102,4.824770041694846,4.824770041694846,6.121615759936405
realprize,Web,overall,13,65,5,364.84,5.612923076923076,0.6518375587357738,8.610923076923077,0.4557317520912436,0.4824250367129681,0.23587534485736014,0.7960692572460353,1.7467934889176902,0.19610580664453015,0.19610580664453015,0.4303097287925357,0.4159622138784136,0.4159622138784136,1.7634832251329895,4.816853819677041,4.816853819677041,6.050797434812046
realprize,Web,overall,14,65,5,364.84,5.612923076923076,0.6518375587357738,8.610923076923077,0.477075395619762,0.4824250367129681,0.24692228037304453,0.8333521947914313,1.7467934889176902,0.17476216311601178,0.17476216311601178,0.36631979917761365,0.4049152783627292,0.4049152783627292,1.6398490964484553,4.779570882131645,4.779570882131645,5.735355245962795
realprize,Web,overall,15,65,5,364.84,5.612923076923076,0.6518375587357738,8.610923076923077,0.49120181089501797,0.4824250367129681,0.2542337592405125,0.8580281250159959,1.7467934889176902,0.1606357478407558,0.1606357478407558,0.32702596830427333,0.39760379949526126,0.39760379949526126,1.5639299858643736,4.7548949519070804,4.7548949519070804,5.541653954313487
realprize,Web,overall,16,65,5,364.84,5.612923076923076,0.6518375587357738,8.610923076923077,0.493407350286519,0.4824250367129681,0.2553752912100968,0.8618807468646213,1.7467934889176902,0.15843020844925476,0.15843020844925476,0.3210941392690141,0.396462267525677,0.396462267525677,1.5524691744727497,4.751042330058455,4.751042330058455,5.5124126479701
realprize,Web,overall,17,65,5,395.82,6.089538461538462,0.7071876507477086,8.610923076923077,0.49478572617147965,0.4824250367129681,0.256088704058151,0.8642884848857518,1.7467934889176902,0.21240192457622897,0.21240192457622897,0.4292806225833121,0.45109894668955763,0.45109894668955763,1.7614949021223716,5.22524997665271,5.22524997665271,6.045724394145345
realprize,Web,overall,18,65,5,395.82,6.089538461538462,0.7071876507477086,8.610923076923077,0.5143486398131913,0.4824250367129681,0.2662139783680473,0.8984608550593529,1.7467934889176902,0.19283901093451727,0.19283901093451727,0.37491887021331555,0.44097367237966134,0.44097367237966134,1.6564632521662876,5.191077606479109,5.191077606479109,5.7777448814241135
realprize,Web,overall,19,65,5,395.82,6.089538461538462,0.7071876507477086,8.610923076923077,0.5150378277556716,0.4824250367129681,0.2665706847920744,0.899664724069918,1.7467934889176902,0.19214982299203698,0.19214982299203698,0.37307904902703726,0.4406169659556342,0.4406169659556342,1.652908557065516,5.1898737374685435,5.1898737374685435,5.768675372743868
realprize,Web,overall,20,65,5,395.82,6.089538461538462,0.7071876507477086,8.610923076923077,0.5206379799497439,0.4824250367129681,0.26946918335832315,0.9094470334594715,1.7467934889176902,0.1865496707979647,0.1865496707979647,0.3583097622189836,0.43771846738938547,0.43771846738938547,1.6243730059749912,5.18009142807899,5.18009142807899,5.695869289247437
realprize,Web,overall,21,65,5,446.81,6.874,0.7982883993496631,8.610923076923077,0.5256410359915678,0.4824250367129681,0.2720586399054931,0.9181863391780198,1.7467934889176902,0.27264736335809536,0.27264736335809536,0.5186949737357818,0.52622975944417,0.52622975944417,1.9342512321129375,5.955813660821979,5.955813660821979,6.486497791018925
realprize,Web,overall,22,65,5,446.81,6.874,0.7982883993496631,8.610923076923077,0.5259439199497926,0.4824250367129681,0.27221540505905156,0.9187154149041445,1.7467934889176902,0.2723444793998705,0.2723444793998705,0.5178203779328201,0.5260729942906115,0.5260729942906115,1.9325614366919857,5.955284585095855,5.955284585095855,6.482186418649793
realprize,Web,overall,23,65,5,446.81,6.874,0.7982883993496631,8.610923076923077,0.5314601830009162,0.4824250367129681,0.2750704847052185,0.9283511872850045,1.7467934889176902,0.26682821634874687,0.26682821634874687,0.5020662410532585,0.5232179146444447,0.5232179146444447,1.9021230693113271,5.945648812714995,5.945648812714995,6.404525457766961
realprize,Web,overall,24,65,5,453.8,6.981538461538462,0.8107770095227886,8.610923076923077,0.5366218281560708,0.4824250367129681,0.2777420230068983,0.9373675154341321,1.7467934889176902,0.2741551813667178,0.2741551813667178,0.5108908489778814,0.5330349865158903,0.5330349865158903,1.9191729819821008,6.04417094610433,6.04417094610433,6.448026890824177
realprize,Web,overall,25,65,5,463.78999999999996,7.135230769230769,0.8286255382251522,8.610923076923077,0.5414482133868938,0.4824250367129681,0.28024003916555057,0.9457982137303421,1.7467934889176902,0.2871773248382584,0.2871773248382584,0.5303874271592708,0.5483854990596015,0.5483854990596015,1.9568420725763789,6.189432555500427,6.189432555500427,6.544136440148855
realprize,Web,overall,26,65,5,463.78999999999996,7.135230769230769,0.8286255382251522,8.610923076923077,0.5424744625973523,0.4824250367129681,0.280771200062977,0.9475908591691781,1.7467934889176902,0.28615107562779984,0.28615107562779984,0.5274922514466702,0.5478543381621752,0.5478543381621752,1.9512483404255545,6.18763991006159,6.18763991006159,6.529864498151391
realprize,Web,overall,27,65,5,463.78999999999996,7.135230769230769,0.8286255382251522,8.610923076923077,0.551218160676826,0.4824250367129681,0.28529671927545347,0.9628642940434649,1.7467934889176902,0.2774073775483261,0.2774073775483261,0.5032624055921978,0.5433288189496988,0.5433288189496988,1.9044341635948352,6.172366475187304,6.172366475187304,6.410422022471088
realprize,Web,overall,28,65,5,463.78999999999996,7.135230769230769,0.8286255382251522,8.610923076923077,0.5570490511007298,0.4824250367129681,0.28831464217253616,0.9730496554705325,1.7467934889176902,0.2715764871244224,0.2715764871244224,0.4875270617332295,0.540310896052616,0.540310896052616,1.8740321059701077,6.162181113760236,6.162181113760236,6.33285370290833
realprize,Web,overall,29,65,5,463.78999999999996,7.135230769230769,0.8286255382251522,8.610923076923077,0.5625255772612144,0.4824250367129681,0.29114915499898947,0.9826160157095544,1.7467934889176902,0.26609996096393773,0.26609996096393773,0.4730450875842958,0.5374763832261626,0.5374763832261626,1.8460516680119787,6.152614753521214,6.152614753521214,6.261463944365252
realprize,Web,overall,30,65,5,466.78,7.181230769230769,0.8339675903592931,8.610923076923077,0.5662907746314952,0.4824250367129681,0.293097926889681,0.9891930379604509,1.7467934889176902,0.2676768157277979,0.2676768157277979,0.4726844012282989,0.5408696634696122,0.5408696634696122,1.8453547904935876,6.192037731270318,6.192037731270318,6.259685919380564
realprize,Web,overall,31,65,5,466.78,7.181230769230769,0.8339675903592931,8.610923076923077,0.5765769844187185,0.4824250367129681,0.2984218115426658,1.007160922242414,1.7467934889176902,0.2573906059405746,0.2573906059405746,0.4464115164084556,0.5355457788166273,0.5355457788166273,1.7945932840772252,6.174069846988355,6.174069846988355,6.130172160812168
realprize,Web,overall,32,65,5,466.78,7.181230769230769,0.8339675903592931,8.610923076923077,0.5822429865759993,0.4824250367129681,0.30135439240120465,1.0170582579189456,1.7467934889176902,0.25172460378329387,0.25172460378329387,0.4323359998951858,0.5326131979580885,0.5326131979580885,1.7673981577444544,6.164172511311824,6.164172511311824,6.060786059517032
