brand,population,patch,cohort_date,n_users_from_patch,sum_cum_s,sum_cum_e,ARPU_s,ARPU_e,cohort_metric_used_for_cv,abs_dev,distance_from_mean,distance_from_median,percentile_rank,was_removed_by_existing_trim,n_users,total_revenue,n_payers,payer_rate,ARPPU,max_user_revenue,top1_user_revenue_share,top5_users_revenue_share,pct_users_zero_revenue,pct_users_near_zero_revenue
realprize,App,180->270,2025-10-18,362,5161.2300000000005,5563.92,14.25754143646409,15.369944751381215,1.0780220993832865,0.32190883276933047,-0.32190883276933047,-0.16358919767029168,0.11428571428571428,False,362,5563.92,32,0.08839779005524862,173.8725,2756.17,0.4953647787890552,0.810696415476858,0.9116022099447514,0.9116022099447514
realprize,App,180->270,2025-10-19,413,1354.1200000000001,2036.8300000000002,3.2787409200968525,4.93179176755448,1.504172451481405,0.104241519328788,0.104241519328788,0.2625611544278268,0.8,False,413,2036.83,29,0.07021791767554479,70.23551724137931,545.83,0.2679801456184365,0.695345217813956,0.9297820823244553,0.9297820823244553
realprize,App,180->270,2025-10-20,370,1167.46,1294.28,3.1552972972972975,3.498054054054054,1.1086289894300445,0.2913019427225725,-0.2913019427225725,-0.1329823076235337,0.2857142857142857,False,370,1294.28,23,0.062162162162162166,56.27304347826087,150.94,0.1166208239329975,0.46255060728744934,0.9378378378378378,0.9378378378378378
realprize,App,180->270,2025-10-21,392,2810.2000000000003,3792.04,7.168877551020409,9.673571428571428,1.3493843854529923,0.05054654669962466,-0.05054654669962466,0.10777308839941413,0.7142857142857143,False,392,3792.0400000000004,33,0.08418367346938775,114.91030303030304,1840.8300000000002,0.4854458286304997,0.7609466144871887,0.9158163265306123,0.9158163265306123
realprize,App,180->270,2025-10-22,398,1908.83,2879.14,4.796055276381909,7.234020100502512,1.5083270904166426,0.1083961582640256,0.1083961582640256,0.2667157933630644,0.8285714285714286,False,398,2879.14,26,0.06532663316582915,110.73615384615384,664.55,0.23081545183631222,0.6973610175260668,0.9346733668341709,0.9346733668341709
realprize,App,180->270,2025-10-23,412,2387.83,3212.53,5.795703883495145,7.79740291262136,1.3453763458872703,0.054554586265346705,-0.054554586265346705,0.10376504883369209,0.6571428571428571,False,412,3212.5299999999997,27,0.06553398058252427,118.98259259259258,789.8,0.24584984420378955,0.7091389029830073,0.9344660194174758,0.9344660194174758
realprize,App,180->270,2025-10-24,340,2577.54,3949.0099999999998,7.5809999999999995,11.614735294117647,1.5320848561031062,0.1321539239504892,0.1321539239504892,0.290473559049528,0.8571428571428571,False,340,3949.0099999999998,26,0.07647058823529412,151.885,1116.69,0.28277720238743387,0.7274304192696398,0.9235294117647059,0.9235294117647059
realprize,App,180->270,2025-10-25,316,907.53,994.48,2.871930379746835,3.1470886075949367,1.0958095049199477,0.30412142723266933,-0.30412142723266933,-0.14580179213363054,0.2571428571428571,False,316,994.48,19,0.060126582278481014,52.34105263157895,236.87,0.23818477998552007,0.7548467540825355,0.939873417721519,0.939873417721519
realprize,App,180->270,2025-10-26,382,2238.8,2561.57,5.860732984293194,6.705680628272252,1.1441709844559587,0.25575994769665833,-0.25575994769665833,-0.09744031259761954,0.34285714285714286,False,382,2561.57,30,0.07853403141361257,85.38566666666667,449.77,0.17558372404423847,0.6606143888318492,0.9214659685863874,0.9214659685863874
realprize,App,180->270,2025-10-27,443,2637.79,6466.19,5.9543792325056435,14.596365688487584,2.451366484822522,1.0514355526699048,1.0514355526699048,1.2097551877689436,0.9714285714285714,True,443,6466.19,31,0.06997742663656885,208.58677419354837,4812.25,0.7442172283833294,0.9018896753729785,0.9300225733634312,0.9300225733634312
realprize,App,180->270,2025-10-28,419,2745.86,3517.54,6.5533651551312655,8.395083532219571,1.2810339929930878,0.11889693915952915,-0.11889693915952915,0.039422695939509644,0.6,False,419,3517.5400000000004,32,0.07637231503579953,109.92312500000001,606.76,0.17249555086793608,0.6005390130602637,0.9236276849642004,0.9236276849642004
realprize,App,180->270,2025-10-29,452,6130.200000000001,23880.469999999998,13.562389380530975,52.83289823008849,3.8955450066881983,2.495614074535581,2.495614074535581,2.65393370963462,1.0,True,452,23880.47,35,0.07743362831858407,682.2991428571429,18088.739999999998,0.7574700162936491,0.9051630893361814,0.922566371681416,0.922566371681416
realprize,App,180->270,2025-10-30,398,1153.5,2732.17,2.898241206030151,6.864748743718593,2.3685912440398784,0.9686603118872614,0.9686603118872614,1.1269799469863002,0.9428571428571428,True,398,2732.17,17,0.04271356783919598,160.71588235294118,824.86,0.30190654315068244,0.7608128337548542,0.957286432160804,0.957286432160804
realprize,App,180->270,2025-10-31,394,6756.9400000000005,7298.6900000000005,17.14959390862944,18.52459390862944,1.0801768256044897,0.3197541065481273,-0.3197541065481273,-0.1614344714490885,0.14285714285714285,False,394,7298.6900000000005,33,0.08375634517766498,221.17242424242426,3651.07,0.5002363437822404,0.825304266930093,0.916243654822335,0.916243654822335
realprize,App,180->270,2025-11-01,393,1802.79,1916.67,4.587251908396946,4.877022900763359,1.0631687550962676,0.33676217705634937,-0.33676217705634937,-0.17844254195731057,0.05714285714285714,False,393,1916.6699999999998,34,0.08651399491094147,56.372647058823524,807.35,0.4212253543906881,0.7419795791659494,0.9134860050890585,0.9134860050890585
realprize,App,180->270,2025-11-02,473,5549.58,10612.85,11.732727272727272,22.437315010570824,1.9123699451129634,0.5124390129603464,0.5124390129603464,0.6707586480593852,0.9142857142857143,True,473,10612.849999999999,39,0.0824524312896406,272.1243589743589,4519.91,0.4258903122158516,0.7514136165120585,0.9175475687103594,0.9175475687103594
realprize,App,180->270,2025-11-03,471,3261.1099999999997,3872.5499999999997,6.92380042462845,8.221974522292992,1.1874944420764708,0.21243649007614618,-0.21243649007614618,-0.05411685497710739,0.4857142857142857,False,471,3872.5499999999997,38,0.08067940552016985,101.90921052631579,1123.09,0.29001304050302773,0.7146092368077882,0.9193205944798302,0.9193205944798302
realprize,App,180->270,2025-11-04,458,992.23,1310.01,2.1664410480349345,2.8602838427947597,1.3202684861372866,0.07966244601533035,-0.07966244601533035,0.07865718908370845,0.6285714285714286,False,458,1310.0100000000002,32,0.06986899563318777,40.93781250000001,296.89,0.22663185777207803,0.6491782505477056,0.9301310043668122,0.9301310043668122
realprize,App,180->270,2025-11-05,452,18436.41,25863.78,40.78851769911505,57.22075221238938,1.4028642235663016,0.002933291413684591,0.002933291413684591,0.16125292651272338,0.7428571428571429,False,452,25863.78,49,0.1084070796460177,527.8322448979592,20875.73,0.8071414928521663,0.9306528280088987,0.8915929203539823,0.8915929203539823
realprize,App,180->270,2025-11-06,477,2113.88,2697.38,4.431614255765199,5.654884696016771,1.276032698166405,0.12389823398621203,-0.12389823398621203,0.034421401112826766,0.5714285714285714,False,477,2697.38,35,0.07337526205450734,77.068,560.77,0.20789432708776664,0.7236911373258494,0.9266247379454927,0.9266247379454927
realprize,App,270->365,2025-06-30,820,9179.38,9875.150000000001,11.194365853658535,12.042865853658538,1.0757970581891154,0.11027384424917153,-0.11027384424917153,-0.06630547585694146,0.34285714285714286,False,820,9875.15,40,0.04878048780487805,246.87875,7263.18,0.735500726571242,0.8790620901960983,0.9512195121951219,0.9512195121951219
realprize,App,270->365,2025-07-01,754,13640.720000000001,17486.38,18.091140583554377,23.191485411140587,1.281925001026339,0.09585409858805205,0.09585409858805205,0.1398224669802821,0.8571428571428571,False,754,17486.379999999997,50,0.06631299734748011,349.72759999999994,7828.450000000001,0.44768842950913806,0.8874981557074708,0.9336870026525199,0.9336870026525199
realprize,App,270->365,2025-07-02,713,38669.05,42543.0,54.234291725105194,59.66760168302945,1.1001821870462294,0.08588871539205756,-0.08588871539205756,-0.041920346999827496,0.4,False,713,42543.0,55,0.07713884992987377,773.5090909090909,21537.27,0.5062470911783372,0.8958124720870647,0.9228611500701263,0.9228611500701263
realprize,App,270->365,2025-07-03,651,3156.07,3568.8700000000003,4.848033794162827,5.4821351766513065,1.1307955780448469,0.05527532439344007,-0.05527532439344007,-0.011306956001210011,0.4857142857142857,False,651,3568.869999999999,25,0.03840245775729647,142.75479999999996,2111.48,0.5916382496420437,0.8546710863662731,0.9615975422427036,0.9615975422427036
realprize,App,270->365,2025-07-04,580,5076.92,6370.61,8.753310344827586,10.983810344827585,1.254817881707807,0.06874697926952011,0.06874697926952011,0.11271534766175018,0.8,False,580,6370.61,38,0.06551724137931035,167.64763157894737,1038.6,0.16302991393288868,0.5933607613713601,0.9344827586206896,0.9344827586206896
realprize,App,270->365,2025-07-05,532,25246.22,29595.089999999997,47.455300751879705,55.62986842105263,1.172258262821127,0.013812639617159839,-0.013812639617159839,0.030155728775070223,0.6285714285714286,False,532,29595.090000000004,31,0.05827067669172932,954.6803225806453,24952.16,0.8431182334637265,0.9499082449149503,0.9417293233082706,0.9417293233082706
realprize,App,270->365,2025-07-06,599,27592.57,33620.63,46.06439065108514,56.12792988313856,1.218466782905688,0.03239588046740116,0.03239588046740116,0.07636424885963122,0.7142857142857143,False,599,33620.63,49,0.08180300500834725,686.1353061224489,24678.03,0.7340145024052197,0.92037061768325,0.9181969949916527,0.9181969949916527
realprize,App,270->365,2025-07-07,675,32637.4,66519.12,48.351703703703706,98.54684444444443,2.038125585984177,0.8520546835458902,0.8520546835458902,0.8960230519381203,1.0,True,675,66519.12,38,0.056296296296296296,1750.5031578947367,59362.29,0.8924094305516971,0.9642462197335143,0.9437037037037037,0.9437037037037037
realprize,App,270->365,2025-07-08,678,8969.949999999999,9228.779999999999,13.230014749262535,13.611769911504423,1.028855233306763,0.15721566913152385,-0.15721566913152385,-0.11324730073929379,0.17142857142857143,False,678,9228.78,37,0.05457227138643068,249.4264864864865,4550.0,0.49302291310444063,0.718254200446863,0.9454277286135693,0.9454277286135693
realprize,App,270->365,2025-07-09,743,12327.67,17234.91,16.591749663526244,23.196379542395693,1.3980671124389281,0.21199621000064117,0.21199621000064117,0.25596457839287123,0.9142857142857143,False,743,17234.909999999996,48,0.06460296096904442,359.0606249999999,9265.24,0.5375856328811698,0.8030323337922857,0.9353970390309556,0.9353970390309556
realprize,App,270->365,2025-07-10,661,19076.68,20912.11,28.8603328290469,31.637080181543116,1.09621328239505,0.08985762004323705,-0.08985762004323705,-0.04588925165100699,0.37142857142857144,False,661,20912.11,38,0.057488653555219364,550.3186842105264,6495.74,0.3106209751192012,0.8472248854850132,0.9425113464447806,0.9425113464447806
realprize,App,270->365,2025-07-11,672,20819.03,23949.809999999998,30.980699404761904,35.63959821428571,1.150380685363343,0.03569021707494402,-0.03569021707494402,0.008278151317286042,0.5428571428571428,False,672,23949.81,37,0.05505952380952381,647.2921621621622,13318.73,0.5561100484722008,0.9429899443878678,0.9449404761904762,0.9449404761904762
realprize,App,270->365,2025-07-12,646,11372.27,11686.07,17.604133126934986,18.089891640866874,1.0275934356113599,0.1584774668269271,-0.1584774668269271,-0.11450909843469703,0.14285714285714285,False,646,11686.07,42,0.06501547987616099,278.2397619047619,4314.97,0.36924047177537017,0.8713519600686972,0.934984520123839,0.934984520123839
realprize,App,270->365,2025-07-13,743,4945.64,5566.28,6.656312247644684,7.491628532974428,1.1254923528602971,0.060578549577989804,-0.060578549577989804,-0.016610181185759743,0.45714285714285713,False,743,5566.28,45,0.06056527590847914,123.6951111111111,697.88,0.12537637344869465,0.4655497028536114,0.9394347240915208,0.9394347240915208
realprize,App,270->365,2025-07-14,734,12153.86,12927.51,16.558392370572207,17.61241144414169,1.0636546743174595,0.12241622812082742,-0.12241622812082742,-0.07844785972859736,0.3142857142857143,False,734,12927.51,50,0.0681198910081744,258.5502,4116.96,0.31846504083152904,0.8079212470150865,0.9318801089918256,0.9318801089918256
realprize,App,270->365,2025-07-15,772,4993.09,5085.97,6.467733160621762,6.588044041450778,1.0186017075598477,0.16746919487843925,-0.16746919487843925,-0.12350082648620919,0.08571428571428572,False,772,5085.97,34,0.04404145077720207,149.58735294117648,1822.66,0.35837018307225565,0.8048356557352874,0.9559585492227979,0.9559585492227979
realprize,App,270->365,2025-07-16,721,19161.59,32453.840000000004,26.576407766990293,45.01226074895978,1.6936924336654735,0.5076215312271866,0.5076215312271866,0.5515898996194166,0.9714285714285714,True,721,32453.840000000004,37,0.05131761442441054,877.1308108108109,18749.100000000002,0.5777159189790793,0.9146054827410254,0.9486823855755895,0.9486823855755895
realprize,App,270->365,2025-07-17,735,44964.0,54814.36,61.17551020408163,74.57736054421768,1.2190721466061738,0.033001244167886856,0.033001244167886856,0.07696961256011692,0.7428571428571429,False,735,54814.35999999999,40,0.05442176870748299,1370.359,45453.34,0.8292232181494047,0.946421886527545,0.9455782312925171,0.9455782312925171
realprize,App,270->365,2025-07-18,712,10723.74,11168.5,15.061432584269662,15.686095505617978,1.0414743363789127,0.1445965660593742,-0.1445965660593742,-0.10062819766714415,0.2571428571428571,False,712,11168.5,52,0.07303370786516854,214.77884615384616,7432.59,0.6654958141200699,0.8762304696243899,0.9269662921348315,0.9269662921348315
realprize,App,270->365,2025-07-19,695,7248.0,8035.54,10.428776978417266,11.561928057553956,1.1086561810154525,0.07741472142283445,-0.07741472142283445,-0.03344635303060439,0.42857142857142855,False,695,8035.539999999999,45,0.06474820143884892,178.56755555555554,3643.85,0.45346672407828226,0.7948887069195101,0.935251798561151,0.935251798561151
realprize,App,270->365,2025-07-20,718,8582.95,10094.38,11.953969359331477,14.059025069637881,1.1760967965559626,0.009974105882324391,-0.009974105882324391,0.03399426250990567,0.6571428571428571,False,718,10094.380000000001,56,0.07799442896935933,180.25678571428574,2663.6,0.26386959872721255,0.6472027009088225,0.9220055710306406,0.9220055710306406
realprize,App,270->365,2025-07-21,771,11390.41,14018.2,14.773553826199741,18.18184176394293,1.2307019677079227,0.04463106526963578,0.04463106526963578,0.08859943366186585,0.7714285714285715,False,771,14018.2,31,0.040207522697795074,452.20000000000005,5072.63,0.3618602959010429,0.8384129203464068,0.959792477302205,0.959792477302205
realprize,App,270->365,2025-07-22,741,40414.26,41010.92,54.54016194331984,55.34537112010796,1.0147636007686396,0.17130730166964736,-0.17130730166964736,-0.1273389332774173,0.02857142857142857,False,741,41010.920000000006,49,0.06612685560053981,836.9575510204082,34827.29,0.8492199150860307,0.9396948422517709,0.9338731443994602,0.9338731443994602
realprize,App,270->365,2025-07-23,756,55652.28,57508.56,73.61412698412698,76.0695238095238,1.0333549676670928,0.15271593477119416,-0.15271593477119416,-0.1087475663789641,0.2,False,756,57508.56,59,0.07804232804232804,974.7213559322033,48539.19,0.8440341750862829,0.9415980855719567,0.921957671957672,0.921957671957672
realprize,App,270->365,2025-07-24,755,9732.79,9933.6,12.891112582781458,13.157086092715232,1.0206323161190163,0.16543858631927066,-0.16543858631927066,-0.1214702179270406,0.11428571428571428,False,755,9933.599999999999,46,0.060927152317880796,215.9478260869565,4851.89,0.48843218973987285,0.759590682129339,0.9390728476821192,0.9390728476821192
realprize,App,270->365,2025-07-25,699,16960.14,17935.68,24.263433476394848,25.659055793991417,1.0575195723620208,0.12855133007626618,-0.12855133007626618,-0.08458296168403612,0.2857142857142857,False,699,17935.68,43,0.06151645207439199,417.10883720930235,6367.91,0.35504145925886277,0.6807085095184571,0.9384835479256081,0.9384835479256081
realprize,App,270->365,2025-07-26,695,30429.0,31470.7,43.78273381294964,45.281582733812954,1.0342337901344114,0.15183711230387553,-0.15183711230387553,-0.10786874391164547,0.22857142857142856,False,695,31470.7,51,0.07338129496402877,617.0725490196079,23680.94,0.7524757949457749,0.8932912200872557,0.9266187050359712,0.9266187050359712
realprize,App,270->365,2025-07-27,709,7777.26,7915.070000000001,10.969337094499295,11.16370944992948,1.0177196081910598,0.16835129424722717,-0.16835129424722717,-0.1243829258549971,0.05714285714285714,False,709,7915.07,43,0.06064880112834979,184.0713953488372,4415.55,0.5578661970140505,0.8253470910554171,0.9393511988716502,0.9393511988716502
realprize,App,270->365,2025-07-28,708,4694.8099999999995,6050.42,6.631087570621468,8.545790960451978,1.2887465094434067,0.1026756070051198,0.1026756070051198,0.14664397539734986,0.8857142857142857,False,708,6050.419999999999,43,0.06073446327683616,140.7074418604651,1217.8,0.20127528336875788,0.6965119776808885,0.9392655367231638,0.9392655367231638
realprize,App,270->365,2025-07-29,730,11146.72,12952.31,15.269479452054794,17.742890410958903,1.161983973760891,0.024086928677395925,-0.024086928677395925,0.019881439714834137,0.5714285714285714,False,730,12952.309999999998,42,0.057534246575342465,308.38833333333326,5537.73,0.4275476729633556,0.8321372789873004,0.9424657534246575,0.9424657534246575
realprize,App,270->365,2025-07-30,701,4550.88,6614.19,6.491982881597718,9.435363766048502,1.4533870372323594,0.26731613479407246,0.26731613479407246,0.3112845031863025,0.9428571428571428,False,701,6614.1900000000005,46,0.06562054208273894,143.7867391304348,1279.8,0.19349308078540228,0.5686894389184465,0.9343794579172611,0.9343794579172611
realprize,App,270->365,2025-07-31,638,6807.69,7775.08,10.670360501567398,12.186645768025079,1.1421025340460569,0.04396836839223006,-0.04396836839223006,0.0,0.5142857142857142,False,638,7775.08,47,0.07366771159874608,165.42723404255318,3541.64,0.45551171177659905,0.6705937430868879,0.9263322884012539,0.9263322884012539
realprize,App,270->365,2025-08-01,641,5810.36,6785.070000000001,9.064524180967238,10.585132605304214,1.1677538052719627,0.018317097166324237,-0.018317097166324237,0.025651271225905825,0.6,False,641,6785.07,43,0.06708268330733229,157.79232558139535,4369.96,0.6440552566148913,0.8659380080087603,0.9329173166926678,0.9329173166926678
realprize,App,270->365,2025-08-02,641,2964.13,3798.56,4.624227769110765,5.925990639625585,1.2815092455459105,0.09543834310762356,0.09543834310762356,0.13940671149985362,0.8285714285714286,False,641,3798.5600000000004,45,0.07020280811232449,84.41244444444445,1737.44,0.4573943810286003,0.6755612653215954,0.9297971918876755,0.9297971918876755
realprize,App,270->365,2025-08-03,645,32992.76,39190.58,51.15156589147287,60.76058914728682,1.1878539412889373,0.0017830388506503425,0.0017830388506503425,0.045751407242880404,0.6857142857142857,False,645,39190.58,40,0.06201550387596899,979.7645,28719.18,0.7328082411640756,0.9428145743186246,0.937984496124031,0.937984496124031
realprize,Affiliate,1->7,2026-06-23,367,1815.95,2823.5262000000102,4.948092643051771,7.69353188010902,1.5548479859027013,0.297633817864287,-0.297633817864287,-0.11416501247880206,0.42857142857142855,False,367,2823.5262000000107,84,0.22888283378746593,33.61340714285727,1220.8362000000102,0.43237997933222844,0.6069276778802349,0.771117166212534,0.771117166212534
realprize,Affiliate,1->7,2026-06-24,381,1843.67,4084.661999999942,4.8390288713910765,10.720897637795124,2.215506028736131,0.36302422496914244,0.36302422496914244,0.5464930303546274,0.8857142857142857,False,381,4084.661999999942,96,0.25196850393700787,42.5485624999994,1517.6119999999419,0.3715391873305462,0.596453757985355,0.7480314960629921,0.7480314960629921
realprize,Affiliate,1->7,2026-06-25,434,5942.776700000009,10733.52340000002,13.693033870967763,24.731620737327233,1.8061461740603517,0.04633562970663663,-0.04633562970663663,0.1371331756788483,0.7142857142857143,False,434,10733.52340000002,120,0.2764976958525346,89.4460283333335,3779.37670000001,0.3521096064317522,0.7832883095964559,0.7235023041474654,0.7235023041474654
realprize,Affiliate,1->7,2026-06-26,423,2169.192,3093.3240000000005,5.128113475177305,7.312822695035463,1.4260259119524692,0.42645589181451915,-0.42645589181451915,-0.24298708642903422,0.22857142857142856,False,423,3093.3240000000005,111,0.2624113475177305,27.86778378378379,287.65200000000027,0.09299122885284575,0.3417566346105356,0.7375886524822695,0.7375886524822695
realprize,Affiliate,1->7,2026-06-27,407,2229.94,3805.5388000000007,5.478968058968059,9.350218181818184,1.7065655578176995,0.14591624594928887,-0.14591624594928887,0.037552559436196065,0.5714285714285714,False,407,3805.5388000000007,109,0.2678132678132678,34.9132,413.0344000000003,0.10853506473248944,0.39820610947390683,0.7321867321867321,0.7321867321867321
realprize,Affiliate,1->7,2026-06-28,377,1590.78,2362.3636999999994,4.219575596816976,6.26621671087533,1.485034825682998,0.3674469780839904,-0.3674469780839904,-0.18397817269850547,0.34285714285714286,False,377,2362.3636999999994,90,0.23872679045092837,26.24848555555555,277.99369999999936,0.11767608010570067,0.33899255224756447,0.7612732095490716,0.7612732095490716
realprize,Affiliate,1->7,2026-06-29,363,4241.8,8540.941599999993,11.685399449035813,23.52876473829199,2.0135182233957263,0.16103641962873794,0.16103641962873794,0.34450522501422287,0.8285714285714286,False,363,8540.941599999993,85,0.23415977961432508,100.48166588235286,3532.5915999999934,0.4136068088792454,0.8307329486950245,0.7658402203856749,0.7658402203856749
realprize,Affiliate,1->7,2026-06-30,390,2791.148999999998,3938.768999999998,7.156792307692303,10.099407692307688,1.4111640045013722,0.4413177992656161,-0.4413177992656161,-0.25784899388013116,0.17142857142857143,False,390,3938.7689999999984,82,0.21025641025641026,48.03376829268291,839.428999999998,0.21311963204747433,0.5511795690480956,0.7897435897435897,0.7897435897435897
realprize,Affiliate,1->7,2026-07-01,461,2604.11,4673.781200000003,5.64882863340564,10.13835401301519,1.794771035017723,0.057710768749265284,-0.057710768749265284,0.12575803663621965,0.6857142857142857,False,461,4673.781200000003,143,0.31019522776572667,32.68378461538464,393.6256000000014,0.08421994594013112,0.34235475122369907,0.6898047722342733,0.6898047722342733
realprize,Affiliate,1->7,2026-07-02,505,3137.8362,3930.4524000000006,6.21353702970297,7.7830740594059415,1.2525996098840342,0.5998821938829542,-0.5998821938829542,-0.41641338849746923,0.08571428571428572,False,505,3930.452400000001,170,0.33663366336633666,23.120308235294125,233.1662000000003,0.0593229929460538,0.24506400331931263,0.6633663366336634,0.6633663366336634
realprize,Affiliate,1->7,2026-07-03,458,2644.91,3754.2823999999987,5.774912663755458,8.1971231441048,1.4194367294161234,0.4330450743508649,-0.4330450743508649,-0.24957626896538,0.2,False,458,3754.282399999999,157,0.34279475982532753,23.912626751592352,349.9511999999994,0.09321387224360093,0.3246272576618102,0.6572052401746725,0.6572052401746725
realprize,Affiliate,1->7,2026-07-04,421,1578.53,2252.178399999999,3.749477434679335,5.349592399049879,1.4267567927122062,0.4257250110547821,-0.4257250110547821,-0.24225620566929718,0.2571428571428571,False,421,2252.178399999999,122,0.28978622327790976,18.46047868852458,129.98419999999953,0.05771487729391224,0.22326757063294778,0.7102137767220903,0.7102137767220903
realprize,Affiliate,1->7,2026-07-05,440,5023.671600000017,8384.573200000033,11.417435454545494,19.05584818181826,1.6690129983815034,0.18346880538548493,-0.18346880538548493,0.0,0.5142857142857142,False,440,8384.573200000032,128,0.2909090909090909,65.50447812500025,3235.231600000017,0.3858552514038526,0.813440712760431,0.7090909090909091,0.7090909090909091
realprize,Affiliate,1->7,2026-07-06,496,1847.47,3618.753999999995,3.7247379032258063,7.29587499999999,1.9587619826032332,0.10628017883624485,0.10628017883624485,0.2897489842217298,0.7714285714285715,False,496,3618.7539999999954,119,0.2399193548387097,30.409697478991557,487.3269999999975,0.13466707048890256,0.3991827021123837,0.7600806451612904,0.7600806451612904
realprize,Affiliate,1->7,2026-07-07,505,1857.5,3173.040000000001,3.6782178217821784,6.283247524752477,1.7082314939434728,0.1442503098235155,-0.1442503098235155,0.039218495561969435,0.6,False,505,3173.040000000001,120,0.2376237623762376,26.442000000000007,292.09000000000043,0.09205367723066848,0.3094603282656382,0.7623762376237624,0.7623762376237624
realprize,Affiliate,1->7,2026-07-08,391,7080.28,11455.601799999997,18.108132992327366,29.29821432225063,1.617958866033546,0.23452293773344235,-0.23452293773344235,-0.051054132347957415,0.45714285714285713,False,391,11455.601799999997,82,0.20971867007672634,139.7024609756097,2789.7417999999966,0.24352642913967185,0.7231424367421709,0.7902813299232737,0.7902813299232737
realprize,Affiliate,1->7,2026-07-09,395,2823.15,4748.960399999984,7.1472151898734175,12.022684556961984,1.6821495138409166,0.17033228992607174,-0.17033228992607174,0.01313651545941319,0.5428571428571428,False,395,4748.9603999999845,53,0.1341772151898734,89.60302641509405,2696.080399999984,0.5677201267039398,0.7295871323753289,0.8658227848101265,0.8658227848101265
realprize,Affiliate,1->7,2026-07-10,328,2922.3,14132.095200000012,8.909451219512196,43.085656097561014,4.835949491838624,2.983467688071636,2.983467688071636,3.166936493457121,1.0,True,328,14132.09520000001,48,0.14634146341463414,294.41865000000024,8747.065200000012,0.6189503450273959,0.907637191688321,0.8536585365853658,0.8536585365853658
realprize,Affiliate,1->7,2026-07-11,351,1495.29,3359.0034999999953,4.26008547008547,9.569810541310527,2.2463893291602264,0.39390752539323803,0.39390752539323803,0.577376330778723,0.9142857142857143,False,351,3359.0034999999953,50,0.14245014245014245,67.1800699999999,1406.9834999999953,0.4188693164505477,0.6188750622022271,0.8575498575498576,0.8575498575498576
realprize,Affiliate,1->7,2026-07-12,389,1519.29,4244.818499999988,3.9056298200514137,10.912129820051382,2.793948818197966,0.9414670144309778,0.9414670144309778,1.1249358198164627,0.9428571428571428,True,389,4244.818499999987,46,0.11825192802056556,92.27866304347798,2661.838499999987,0.627079461701365,0.7492707874317823,0.8817480719794345,0.8817480719794345
realprize,Affiliate,1->7,2026-07-13,964,3163.96,3932.3751999999936,3.282116182572614,4.07922738589211,1.2428650172568534,0.609616786510135,-0.609616786510135,-0.42614798112465,0.05714285714285714,True,964,3932.375199999994,74,0.07676348547717843,53.140205405405325,1065.6751999999935,0.27100038673827337,0.5125541428498472,0.9232365145228216,0.9232365145228216
realprize,Affiliate,1->7,2026-07-14,565,5051.046000000005,7013.276000000004,8.939904424778769,12.412877876106203,1.3884799306915832,0.4640018730754052,-0.4640018730754052,-0.28053306768992026,0.14285714285714285,False,565,7013.276000000005,103,0.18230088495575222,68.09005825242724,1223.2580000000023,0.17442034221952785,0.5670767840877788,0.8176991150442477,0.8176991150442477
realprize,Affiliate,1->7,2026-07-15,453,2212.17,3282.4906000000005,4.8833774834437085,7.246116114790288,1.4838328880691811,0.3686489156978072,-0.3686489156978072,-0.1851801103123223,0.3142857142857143,False,453,3282.4906000000015,59,0.13024282560706402,55.63543389830511,523.6506000000008,0.1595284385582096,0.48057733965788063,0.869757174392936,0.869757174392936
realprize,Affiliate,1->7,2026-07-16,390,2005.11,3527.8958,5.141307692307692,9.045886666666666,1.7594524988653988,0.09302930490158956,-0.09302930490158956,0.09043950048389537,0.6571428571428571,False,390,3527.8958000000002,59,0.15128205128205127,59.79484406779662,461.21580000000006,0.1307339632876912,0.4826746300159999,0.8487179487179487,0.8487179487179487
realprize,Affiliate,1->7,2026-07-17,367,3346.3314,5887.5914,9.118069209809265,16.042483378746596,1.7594167152721336,0.09306508849485473,-0.09306508849485473,0.0904037168906302,0.6285714285714286,False,367,5887.591400000001,55,0.14986376021798364,107.04711636363639,821.3114,0.13949870909859674,0.5139693287818851,0.8501362397820164,0.8501362397820164
realprize,Affiliate,1->7,2026-07-18,388,2237.86,3059.2704,5.767680412371134,7.884717525773196,1.367051736927243,0.4854300668397453,-0.4854300668397453,-0.3019612614542604,0.11428571428571428,False,388,3059.2704,69,0.17783505154639176,44.33725217391304,389.6903999999999,0.12738017535161322,0.4181913439230478,0.8221649484536082,0.8221649484536082
realprize,Affiliate,1->7,2026-07-19,412,4680.86,9221.493600000002,11.36131067961165,22.38226601941748,1.970042599009584,0.11756079524259566,0.11756079524259566,0.3010296006280806,0.8,False,412,9221.493600000002,63,0.1529126213592233,146.3729142857143,3102.2336000000014,0.3364133549905626,0.7917083627320417,0.8470873786407767,0.8470873786407767
realprize,Affiliate,1->7,2026-07-20,340,1640.21,2978.750500000002,4.824147058823529,8.761030882352946,1.8160787338206705,0.03640306994631781,-0.03640306994631781,0.14706573543916712,0.7428571428571429,False,340,2978.750500000002,56,0.16470588235294117,53.191973214285746,570.0005000000019,0.19135557006201143,0.45511381366113113,0.8352941176470589,0.8352941176470589
