brand,population,patch,cohort_start,cohort_end,n_cohort_dates_total,n_cohort_dates_kept,n_users_excluded_prior,n_users_pre_trim,n_users_post_trim,n_users_dropped_by_trim,total_rev_before_trim,total_rev_after_trim,cv_before,cv_after,mean_after,flagged,removed_dates,trim_method,trim_pct,pct_users_zero_revenue,pct_users_near_zero_revenue,pct_cohort_metric_zero_before,pct_cohort_metric_near_zero_before,pct_cohort_metric_zero_after,pct_cohort_metric_near_zero_after,time_trend_corr,time_trend_slope_per_day,time_trend_strength,time_trend_flag,cv_threshold_used,near_zero_growth_threshold,near_zero_user_rev_threshold,n_observations_before,mean_before,std_before,min_before,p10_before,p25_before,median_before,p75_before,p90_before,p95_before,max_before,iqr_before,pct_zero_before,pct_near_zero_before,skewness_before,n_observations_after,std_after,min_after,p10_after,p25_after,median_after,p75_after,p90_after,p95_after,max_after,iqr_after,pct_zero_after,pct_near_zero_after,skewness_after,cv_reduction_from_trim,is_focus_case
realprize,Affiliate,180->270,2025-10-03,2025-11-06,35,35,0,23399,23399,0,2053339.8799999997,1154881.4263999986,0.06777421553542597,0.06777421553542597,1.1499404896294452,False,[],winsor,0.01,0.8311466301978717,0.8311466301978717,0.0,0.0,0.0,0.0,0.20220055396914977,0.0015735292809095627,0.20220055396914977,False,0.15,1e-06,1e-06,35,1.1499404896294452,0.07859457568960873,1.0441691472427699,1.0688688441474425,1.0863892796746197,1.1283508495838865,1.1867143104056082,1.256028796977609,1.2990664851994154,1.3718744264283937,0.10032503073098842,0.0,0.0,0.9842377487074746,35,0.07859457568960873,1.0441691472427699,1.0688688441474425,1.0863892796746197,1.1283508495838865,1.1867143104056082,1.256028796977609,1.2990664851994154,1.3718744264283937,0.10032503073098842,0.0,0.0,0.9842377487074746,0.0,False
realprize,Affiliate,270->365,2025-06-30,2025-08-03,35,35,0,39719,39719,0,5850877.840000001,3686758.6542999977,0.0860767217680895,0.0860767217680895,1.1195604757741642,False,[],winsor,0.01,0.8564666784158715,0.8564666784158715,0.0,0.0,0.0,0.0,0.10972954795808203,0.0010177075930261643,0.10972954795808203,False,0.15,1e-06,1e-06,35,1.1195604757741642,0.09366978223278406,1.02066571599856,1.0305000800361925,1.0440048991009026,1.0807422380122735,1.1649614136176714,1.2561204753676949,1.3139643136697055,1.367229595818318,0.12095651451676881,0.0,0.0,1.1579566426908843,35,0.09366978223278406,1.02066571599856,1.0305000800361925,1.0440048991009026,1.0807422380122735,1.1649614136176714,1.2561204753676949,1.3139643136697055,1.367229595818318,0.12095651451676881,0.0,0.0,1.1579566426908843,0.0,False
realprize,Blended,1->7,2026-06-23,2026-07-27,35,30,0,72490,72490,0,1151598.8299999998,1151598.8299999998,0.27784995498601617,0.19202002056589992,2.308281285656935,True,"[datetime.date(2026, 6, 24), datetime.date(2026, 6, 27), datetime.date(2026, 7, 2), datetime.date(2026, 7, 4), datetime.date(2026, 7, 12)]",winsor,0.0,0.8577045109670299,0.8577045109670299,0.0,0.0,0.0,0.0,-0.27032404804228993,-0.022050890705093557,0.27032404804228993,False,0.15,1e-06,1e-06,35,2.440567760059118,0.8238374690830415,1.6140766683328662,1.7527175516675524,1.9400988457853303,2.2491069173137546,2.7186744750405496,3.1568978683878184,3.246760078056053,6.324832527180014,0.7785756292552193,0.0,0.0,3.089541743769573,30,0.4207643294756794,1.7253174845697925,1.8339465723671962,1.9587387658928486,2.233402990882106,2.6818113928145495,2.9361710294594476,3.0518761806573895,3.1689991166707183,0.7230726269217009,0.0,0.0,0.5436394437379741,0.08582993442011624,True
realprize,Blended,7->14,2026-06-16,2026-07-20,35,30,0,73453,73453,0,1497261.81,1497261.81,0.13313703494348675,0.10073197952669714,1.3932102533936128,False,"[datetime.date(2026, 7, 5), datetime.date(2026, 6, 18), datetime.date(2026, 6, 29), datetime.date(2026, 6, 24), datetime.date(2026, 7, 18)]",winsor,0.0,0.8495908948579364,0.8495908948579364,0.0,0.0,0.0,0.0,-0.38457878959756453,-0.007147313802881107,0.38457878959756453,False,0.15,1e-06,1e-06,35,1.413996276121924,0.18769711954749813,1.1080993600558107,1.2129427892955635,1.28056347997388,1.3895299745989622,1.4807264477084776,1.670381412809087,1.7712665087495545,1.870661006077152,0.20016296773459752,0.0,0.0,0.6909958963671426,30,0.13594158651945104,1.152436699327145,1.2387311194635517,1.3047851064503189,1.388155764016882,1.4691465026032193,1.616031634708067,1.6422143596458263,1.6851414337545574,0.16436139615290046,0.0,0.0,0.4495933633846049,0.032405055416789605,False
realprize,Blended,14->30,2026-05-31,2026-07-04,35,31,0,72313,72313,0,1949601.2300000002,1949601.2300000002,0.1675823684015763,0.098605263800747,1.4624858513345147,False,"[datetime.date(2026, 6, 16), datetime.date(2026, 6, 4), datetime.date(2026, 6, 27), datetime.date(2026, 6, 1)]",winsor,0.0,0.8357833307980584,0.8357833307980584,0.0,0.0,0.0,0.0,-0.01754503608961238,-0.0005228535099766825,0.01754503608961238,False,0.15,1e-06,1e-06,35,1.5248435950853856,0.300971829269421,1.2214331359562054,1.2956356318689646,1.3603627533626717,1.4591094317196502,1.597929714493112,1.7698028697297534,1.9220049844207163,2.9356975057178154,0.2375669611304403,0.0,0.0,3.123832523301407,31,0.1418107917383548,1.2649718640123677,1.2967598355372945,1.3603627533626717,1.4060543662738554,1.5593517838269957,1.6559073637500459,1.7087168981813097,1.7895989471064755,0.19898903046432403,0.0,0.0,0.6036830594317982,0.06897710460082931,False
realprize,Blended,30->60,2026-05-01,2026-06-04,35,31,0,60401,60401,0,2630786.5599999996,2630786.5599999996,0.1928882310790579,0.08518026383865564,1.4080127555315487,False,"[datetime.date(2026, 5, 20), datetime.date(2026, 5, 12), datetime.date(2026, 5, 6), datetime.date(2026, 5, 21)]",winsor,0.0,0.8274862998956971,0.8274862998956971,0.0,0.0,0.0,0.0,-0.07939988446953125,-0.002061479769013242,0.07939988446953125,False,0.15,1e-06,1e-06,35,1.4834436589709523,0.26221606298868555,1.2333018584156243,1.2766441814595937,1.3399881865547387,1.4116444703574245,1.530836231738495,1.8181779853320088,1.894084727678656,2.6035176128010855,0.1908480451837562,0.0,0.0,2.5864378777619335,31,0.12364504273496053,1.2333018584156243,1.2737216176475596,1.3296410951011737,1.3842287832603317,1.452354289748535,1.5459271320529155,1.636501233335903,1.7778719637255431,0.12271319464736141,0.0,0.0,1.2052071542852865,0.10770796724040226,False
realprize,Blended,60->90,2026-04-01,2026-05-05,35,32,0,55218,55218,0,3597502.92,3597502.92,0.1429633570252636,0.09438650481737293,1.274626823910364,False,"[datetime.date(2026, 4, 30), datetime.date(2026, 4, 28), datetime.date(2026, 5, 2)]",winsor,0.0,0.8070737802890362,0.8070737802890362,0.0,0.0,0.0,0.0,0.3395537718703982,0.006605302801157319,0.3395537718703982,False,0.15,1e-06,1e-06,35,1.3188827253985536,0.196464577294618,1.0889982391629944,1.1160286165624054,1.1933173738336573,1.2652178952140263,1.3882353586424836,1.52000981283173,1.6213977568170352,2.0877382707569057,0.19491798480882627,0.0,0.0,1.8809212401074096,32,0.12273133781645842,1.0889982391629944,1.1147043340073188,1.1633830852459128,1.2557280266044188,1.3711594131913754,1.4504202364626493,1.4616752026396918,1.5542179342096893,0.20777632794546252,0.0,0.0,0.29439773658323826,0.04857685220789068,False
realprize,Blended,90->120,2026-03-02,2026-04-05,35,34,0,57777,57777,0,3994131.2500000005,3994131.2500000005,0.11328920156692315,0.09075786872952177,1.1897657777590604,False,"[datetime.date(2026, 3, 21)]",winsor,0.0,0.8231649272201741,0.8231649272201741,0.0,0.0,0.0,0.0,-0.10673240720029573,-0.0015182936135045208,0.10673240720029573,False,0.15,1e-06,1e-06,35,1.2056764291311128,0.14366783481733666,1.048993819648107,1.082226877355177,1.090337955322937,1.1701331934018333,1.2648660414702266,1.373353514950139,1.438143320279826,1.7466385757808829,0.17452808614728954,0.0,0.0,1.7514648719370682,34,0.11129829188607956,1.048993819648107,1.0821938132409334,1.0894761843494303,1.1582038129813492,1.259509614834801,1.3605249697157276,1.3962624600883091,1.4548624342009722,0.17003343048537078,0.0,0.0,0.8000759818873405,0.022531332837401385,False
realprize,Blended,120->150,2026-01-31,2026-03-06,35,35,0,55176,55176,0,4123491.42,4123491.42,0.04143681744439273,0.04143681744439273,1.1056862949955581,False,[],winsor,0.0,0.8096092503987241,0.8096092503987241,0.0,0.0,0.0,0.0,-0.07313775969531822,-0.0003382718875605778,0.07313775969531822,False,0.15,1e-06,1e-06,35,1.1056862949955581,0.046711556563106445,1.0359089912016253,1.053511132956246,1.0650171029181639,1.1047980262596815,1.1285587496910174,1.1705293246718245,1.187660484225699,1.2292750217503516,0.06354164677285357,0.0,0.0,0.8126324721944763,35,0.046711556563106445,1.0359089912016253,1.053511132956246,1.0650171029181639,1.1047980262596815,1.1285587496910174,1.1705293246718245,1.187660484225699,1.2292750217503516,0.06354164677285357,0.0,0.0,0.8126324721944763,0.0,False
realprize,Blended,150->180,2026-01-01,2026-02-04,35,35,0,65093,65093,0,5110836.710000001,5110836.710000001,0.05331036554978948,0.05331036554978948,1.1103667890576159,False,[],winsor,0.0,0.8533943742030633,0.8533943742030633,0.0,0.0,0.0,0.0,-0.018005109960697575,-0.00010750194414632135,0.018005109960697575,False,0.15,1e-06,1e-06,35,1.1103667890576159,0.06030046015182832,1.0278469558393384,1.0521357002118124,1.0672112437623835,1.1000295374853182,1.1191375489549436,1.2006043248156886,1.217880473798022,1.310791420831147,0.05192630519256003,0.0,0.0,1.3843626031155571,35,0.06030046015182832,1.0278469558393384,1.0521357002118124,1.0672112437623835,1.1000295374853182,1.1191375489549436,1.2006043248156886,1.217880473798022,1.310791420831147,0.05192630519256003,0.0,0.0,1.3843626031155571,0.0,False
realprize,Blended,180->270,2025-10-03,2025-11-06,35,31,0,78730,78730,0,6302363.640000001,6302363.640000001,0.13529288670876033,0.09745262054937799,1.2497599344331083,False,"[datetime.date(2025, 10, 25), datetime.date(2025, 10, 4), datetime.date(2025, 10, 26), datetime.date(2025, 10, 29)]",winsor,0.0,0.8716245395656039,0.8716245395656039,0.0,0.0,0.0,0.0,-0.18545215890466965,-0.0035896614020050365,0.18545215890466965,False,0.15,1e-06,1e-06,35,1.3058782796730852,0.19548870863147313,1.0782044119046696,1.1103160431871018,1.1901825435917073,1.242918438588675,1.4108761768922538,1.5247482318460277,1.6787398914858125,1.9214880301914563,0.22069363330054648,0.0,0.0,1.7106683578558148,31,0.10950769177497827,1.0782044119046696,1.108777972694073,1.1726558919930465,1.238364509557744,1.299406016026083,1.4312499248685366,1.4483483808718145,1.4692318289143513,0.12675012403303643,0.0,0.0,0.5499299651052558,0.03784026615938234,False
realprize,Blended,270->365,2025-06-30,2025-08-03,35,35,0,117022,117022,0,11588206.639999999,11588206.639999999,0.07436823767402698,0.07436823767402698,1.2117932293407436,False,[],winsor,0.0,0.878364751926988,0.878364751926988,0.0,0.0,0.0,0.0,0.06824815312212507,0.000608890281965882,0.06824815312212507,False,0.15,1e-06,1e-06,35,1.2117932293407436,0.09010486186917152,1.0811937774270688,1.1201886140816164,1.1430823255291709,1.189151787784631,1.2727603264620444,1.351628472195015,1.3647141565210157,1.4216081734156072,0.12967800093287352,0.0,0.0,0.5931785514869211,35,0.09010486186917152,1.0811937774270688,1.1201886140816164,1.1430823255291709,1.189151787784631,1.2727603264620444,1.351628472195015,1.3647141565210157,1.4216081734156072,0.12967800093287352,0.0,0.0,0.5931785514869211,0.0,False
lonestar,Web,1->7,2026-06-23,2026-07-27,35,30,0,19978,19978,0,357775.54000000004,357775.54000000004,0.43933974924434294,0.31600223030415125,2.6938302976523505,True,"[datetime.date(2026, 7, 10), datetime.date(2026, 6, 30), datetime.date(2026, 6, 26), datetime.date(2026, 7, 6), datetime.date(2026, 6, 28)]",winsor,0.0,0.853438782660927,0.853438782660927,0.0,0.0,0.0,0.0,-0.14136022172575896,-0.016609031724163996,0.14136022172575896,False,0.175,1e-06,1e-06,35,2.958551128643624,1.1866350793243026,1.3389991399873433,1.5789384861423237,2.2374419691000966,2.8075404499227865,3.339127746168635,4.383433163603936,4.787838957857866,7.177966101694916,1.1016857770685382,0.0,0.0,1.3051217132289923,30,0.7553542261309424,1.429114565731666,1.6016685718990429,2.1307250561769524,2.7761435418304536,3.167785223416999,3.542114154047983,3.929961523035615,4.18715362245727,1.0370601672400466,0.0,0.0,-0.10821526878231821,0.12333751894019168,True
lonestar,Web,7->14,2026-06-16,2026-07-20,35,30,0,21937,21937,0,529547.2999999999,529547.2999999999,0.2168657597642927,0.14239194875971686,1.3693539008177968,False,"[datetime.date(2026, 7, 14), datetime.date(2026, 7, 10), datetime.date(2026, 6, 30), datetime.date(2026, 7, 11), datetime.date(2026, 7, 15)]",winsor,0.0,0.8446004467338287,0.8446004467338287,0.0,0.0,0.0,0.0,0.18719107450376146,0.0056025617486455195,0.18719107450376146,False,0.175,1e-06,1e-06,35,1.4640758986092535,0.30227456195542624,1.0689503716907445,1.130632781864947,1.2229961349767327,1.4462071367388625,1.6280627484687198,1.9332508785060107,2.0381538095996246,2.2181880452027576,0.40506661349198714,0.0,0.0,0.7828432624077044,30,0.20488035401289156,1.0689503716907445,1.1248616048838995,1.200345830209661,1.3325527931333865,1.5286424517503532,1.6448700437860198,1.691999701259589,1.7986600547952338,0.32829662154069217,0.0,0.0,0.37585832134741054,0.07447381100457584,False
lonestar,Web,14->30,2026-05-31,2026-07-04,35,30,0,23374,23374,0,849097.14,849097.14,0.25892481553995583,0.15885231309208403,1.5051503480347563,False,"[datetime.date(2026, 6, 17), datetime.date(2026, 6, 16), datetime.date(2026, 6, 7), datetime.date(2026, 6, 19), datetime.date(2026, 6, 18)]",winsor,0.0,0.8327201163686146,0.8327201163686146,0.0,0.0,0.0,0.0,-0.14358632553433337,-0.005931047368365819,0.14358632553433337,False,0.175,1e-06,1e-06,35,1.6454183658350996,0.4171751172264437,1.1200790625504764,1.2970485772435791,1.3565803793173143,1.5102152968810845,1.7365977452676935,2.310640577580978,2.5533164376923385,2.687145672594165,0.38001736595037916,0.0,0.0,1.2223898521178018,30,0.24529233750650528,1.1200790625504764,1.2802722444604684,1.3294172762622314,1.4630298439153373,1.6161880994360474,1.759990567928897,2.0271035337150787,2.1586006446626604,0.28677082317381597,0.0,0.0,1.0793961729173696,0.1000725024478718,False
lonestar,Web,30->60,2026-05-01,2026-06-04,35,30,0,15967,15967,0,891970.59,891970.59,0.28935379418630225,0.16229178803987018,1.4355668182143195,False,"[datetime.date(2026, 5, 9), datetime.date(2026, 5, 15), datetime.date(2026, 5, 26), datetime.date(2026, 5, 12), datetime.date(2026, 5, 27)]",winsor,0.0,0.8309012337947016,0.8309012337947016,0.0,0.0,0.0,0.0,0.047838936410053025,0.0022959263594939526,0.047838936410053025,False,0.175,1e-06,1e-06,35,1.564630665451066,0.4847039116242392,1.0537278975074238,1.1785076387469295,1.2505635188245376,1.4174767099391994,1.649412870179514,2.0952886749897375,2.4301337935692935,3.3911641069824348,0.39884935135497646,0.0,0.0,2.1946294899098713,30,0.23257491204982733,1.1409700930804678,1.182689040223583,1.2498336693917025,1.3978542766868713,1.5484340204348566,1.743304265369952,1.9087351105983394,2.037448555259678,0.2986003510431541,0.0,0.0,0.9585206477995892,0.12706200614643207,False
lonestar,Web,60->90,2026-04-01,2026-05-05,35,30,0,16275,16275,0,781004.4800000001,781004.4800000001,0.22662427303008711,0.12487840143016593,1.2518370789238673,False,"[datetime.date(2026, 4, 19), datetime.date(2026, 4, 25), datetime.date(2026, 4, 18), datetime.date(2026, 4, 5), datetime.date(2026, 4, 15)]",winsor,0.0,0.8617511520737328,0.8617511520737328,0.0,0.0,0.0,0.0,0.1905103527568931,0.005530388964710099,0.1905103527568931,False,0.175,1e-06,1e-06,35,1.3144400637292644,0.29318191820852263,1.0264971525069602,1.0983039152127512,1.128082352164817,1.2365636151661412,1.3834766013002937,1.543993124552171,1.9333801862996058,2.398489739954645,0.2553942491354768,0.0,0.0,2.2150302496607743,30,0.14428315811509054,1.0866585056786278,1.1152808334955615,1.1304056298815548,1.2300562106704906,1.2851638040788949,1.5147521308526521,1.5343460016198873,1.5480334431696898,0.15475817419734006,0.0,0.0,0.963305628118536,0.10174587159992118,False
lonestar,Web,90->120,2026-03-02,2026-04-05,35,30,0,9219,9219,0,598791.0599999999,598791.0599999999,0.15386251694687297,0.10741588751336203,1.1254248964415807,False,"[datetime.date(2026, 3, 8), datetime.date(2026, 3, 28), datetime.date(2026, 3, 19), datetime.date(2026, 3, 11), datetime.date(2026, 3, 21)]",winsor,0.0,0.8334960407853347,0.8334960407853347,0.0,0.0,0.0,0.0,-0.12318016167624102,-0.0023641684587802254,0.12318016167624102,False,0.175,1e-06,1e-06,35,1.1653447440908653,0.1938374710647814,1.0009703633507716,1.0119366543194837,1.0356732665262638,1.0907394057593423,1.2403762743514477,1.3130367782945662,1.4814683071808843,1.936041492947491,0.2047030078251839,0.0,0.0,2.406499083229756,30,0.0985084506633946,1.0058289801055074,1.0195889470355977,1.0376966228226543,1.0832411497213468,1.2047645102754292,1.26672251528634,1.303077385589831,1.319372716369802,0.1670678874527749,0.0,0.0,0.6005778805916951,0.04644662943351094,False
lonestar,Web,120->150,2026-01-31,2026-03-06,35,34,0,6056,6056,0,423321.39,423321.39,0.1759456256251545,0.07929874985057309,1.0992549871667179,False,"[datetime.date(2026, 2, 18)]",winsor,0.0,0.810105680317041,0.810105680317041,0.0,0.0,0.0,0.0,-0.015053019481709475,-0.00016107518137308961,0.015053019481709475,False,0.175,1e-06,1e-06,35,1.1121560937862753,0.10806998502011607,1.0012742806313482,1.010527724937848,1.0338597849402569,1.0948097127007876,1.1446922186170825,1.225725881338886,1.2763273580553474,1.5507937188512317,0.1108324336768256,0.0,0.0,2.088075238348508,34,0.07872277891581207,1.0012742806313482,1.010392825919195,1.0307983575581057,1.0931496278246429,1.1407404065537055,1.2132658239082714,1.2466009674881524,1.2839926803404835,0.10994204899559978,0.0,0.0,0.761921531013767,0.09664687577458142,False
lonestar,Web,150->180,2026-01-01,2026-02-04,35,31,0,4223,4223,0,333188.89,333188.89,0.17790230460764678,0.07772289370998825,1.1190310593807722,False,"[datetime.date(2026, 1, 15), datetime.date(2026, 1, 2), datetime.date(2026, 1, 12), datetime.date(2026, 1, 28)]",winsor,0.0,0.7991948851527351,0.7991948851527351,0.0,0.0,0.0,0.0,-0.07710476081795765,-0.0016247813705223529,0.07710476081795765,False,0.175,1e-06,1e-06,35,1.1842583941324962,0.21282067801365168,1.00211267108043,1.0116959415054807,1.0409277658165952,1.1318062818370618,1.2337989019772762,1.4229168330492767,1.5970445981838712,1.9612223665331605,0.19287113616068097,0.0,0.0,2.225178121314788,31,0.09331780504853127,1.00211267108043,1.0104277364505845,1.0279579314605978,1.1011491089245167,1.181891212323269,1.2534979757449662,1.2669668339643567,1.328827455636492,0.15393328086267122,0.0,0.0,0.47324738103600766,0.10017941089765853,False
lonestar,Web,180->270,2025-10-03,2025-11-06,35,30,0,26859,26859,0,850169.1,850169.1,2.07056486194119,0.19407691938077176,1.405563081777242,True,"[datetime.date(2025, 10, 5), datetime.date(2025, 10, 4), datetime.date(2025, 11, 1), datetime.date(2025, 10, 21), datetime.date(2025, 10, 7)]",winsor,0.0,0.9088201347779143,0.9088201347779143,0.0,0.0,0.0,0.0,-0.28902208955985526,-0.14724052066689702,0.28902208955985526,False,0.175,1e-06,1e-06,35,2.367163287405107,5.145130491195601,1.0360170328411504,1.1312363406648578,1.1904930240484586,1.3067694518375257,1.521937812682352,1.87151722238846,3.1635506040317987,32.07280735494868,0.3314447886338934,0.0,0.0,5.74583741136438,30,0.2569258517008837,1.126340554750862,1.162622266525199,1.210641654098514,1.3083321606700957,1.5137048950982437,1.8364861452783308,1.8687773286233025,2.1980963601623107,0.3030632409997296,0.0,0.0,1.3724248085722557,1.8764879425604182,True
lonestar,Web,270->365,2025-06-30,2025-08-03,35,30,0,31294,31294,0,918402.8500000001,918402.8500000001,0.30614808026024526,0.09887739222398688,1.3031905225318645,False,"[datetime.date(2025, 6, 30), datetime.date(2025, 7, 17), datetime.date(2025, 7, 24), datetime.date(2025, 7, 30), datetime.date(2025, 7, 19)]",winsor,0.0,0.8732344858439317,0.8732344858439317,0.0,0.0,0.0,0.0,-0.0741702446686998,-0.0037738041831362748,0.0741702446686998,False,0.175,1e-06,1e-06,35,1.4673377494222133,0.5138658252717891,1.0561705695963268,1.1422092874883616,1.2279528319546529,1.316371052164014,1.3790165195117474,2.0553362170541707,2.7060267065955284,3.21999754469851,0.15106368755709454,0.0,0.0,2.531962436971727,30,0.1340319506797395,1.0871380516865639,1.1476632118443446,1.216924030344991,1.3066753996774856,1.3405974510516572,1.479737600295282,1.581638463054873,1.6582536637557976,0.12367342070666609,0.0,0.0,0.889710730096895,0.20727068803625837,False
lonestar,Affiliate,1->7,2026-06-23,2026-07-27,35,30,0,42640,42640,0,625568.8,397700.8486999997,0.1739558810817487,0.1354680291163792,1.7907689819285555,False,"[datetime.date(2026, 7, 20), datetime.date(2026, 7, 18), datetime.date(2026, 7, 11), datetime.date(2026, 7, 10), datetime.date(2026, 7, 26)]",winsor,0.01,0.8106707317073171,0.8106707317073171,0.0,0.0,0.0,0.0,0.38298228845665583,0.012444507767415692,0.38298228845665583,False,0.175,1e-06,1e-06,35,1.855691526381483,0.32817018290569655,1.3830345185701458,1.4914206199304025,1.5863421894982652,1.787587385966252,2.0802706865073373,2.2763056214485227,2.433845702463101,2.6053829313384895,0.49392849700907204,0.0,0.0,0.6042642877072664,30,0.25003792575070016,1.4567064670779926,1.4965445260304175,1.5826818559658942,1.73498009511372,2.0163476406075813,2.1346780835967536,2.197178000883973,2.2705322101672207,0.43366578464168715,0.0,0.0,0.3713559151257911,0.038487851965369496,False
lonestar,Affiliate,7->14,2026-06-16,2026-07-20,35,33,0,38057,38057,0,720168.2,463810.65739999997,0.1297429820245585,0.08955559645359912,1.2157854642297325,False,"[datetime.date(2026, 7, 15), datetime.date(2026, 7, 17)]",winsor,0.01,0.7985390335549307,0.7985390335549307,0.0,0.0,0.0,0.0,0.21575059562035923,0.002900560528645614,0.21575059562035923,False,0.175,1e-06,1e-06,35,1.2396923415688066,0.13577819008300937,1.0397979738151124,1.1225720020513772,1.1519561639050682,1.2217623402716213,1.2799273037306822,1.3683123150629994,1.5372547309764215,1.6690717293611443,0.12797113982561403,0.0,0.0,1.4861603171250883,33,0.09735100534528046,1.0397979738151124,1.119855387792357,1.1464106299692056,1.2052533520988944,1.275577642350849,1.3445372912719533,1.3677610902206108,1.5106896559809186,0.1291670123816433,0.0,0.0,0.7503541874479649,0.04018738557095938,False
lonestar,Affiliate,14->30,2026-05-31,2026-07-04,35,32,0,35740,35740,0,1198653.45,673621.7700999996,0.13301079294497128,0.09974901246771253,1.2704820965668007,False,"[datetime.date(2026, 6, 7), datetime.date(2026, 6, 30), datetime.date(2026, 6, 22)]",winsor,0.01,0.7964745383324007,0.7964745383324007,0.0,0.0,0.0,0.0,0.1762595818326889,0.002776315872345133,0.1762595818326889,False,0.175,1e-06,1e-06,35,1.3033018080040004,0.1590802359330873,1.0817457255787488,1.1497578225783789,1.198479078697133,1.2510547241841505,1.392187301358561,1.517861464358087,1.5638507600489868,1.8237649342618685,0.19370822266142795,0.0,0.0,1.1964291702575187,32,0.11723592002884424,1.0817457255787488,1.1403780028026487,1.1922919259921354,1.2391797305598358,1.3720123508437227,1.4493429961459823,1.4790375826022577,1.5319006547327545,0.17972042485158735,0.0,0.0,0.5570952902185786,0.03326178047725875,False
lonestar,Affiliate,30->60,2026-05-01,2026-06-04,35,33,0,26970,26970,0,1506245.94,959031.9242999995,0.15909764541437735,0.09407780423633957,1.208918187281879,False,"[datetime.date(2026, 5, 23), datetime.date(2026, 5, 28)]",winsor,0.01,0.8339636633296255,0.8339636633296255,0.0,0.0,0.0,0.0,0.12662529003080897,0.0021670649324160036,0.12662529003080897,False,0.175,1e-06,1e-06,35,1.2374671168876508,0.17284290509023434,1.0700833558293774,1.10124428700957,1.1104076456087155,1.1725389648095015,1.2854149103778778,1.4948821844618576,1.5412298462600293,1.8729848593369043,0.17500726476916229,0.0,0.0,1.8386735853635567,33,0.12562963817088751,1.0700833558293774,1.1009799538285414,1.1085925328528796,1.1664865012728163,1.2673430657147187,1.384446089379716,1.4895575208756453,1.5400151869019616,0.15875053286183904,0.0,0.0,1.245822419784818,0.06501984117803777,False
lonestar,Affiliate,60->90,2026-04-01,2026-05-05,35,35,0,35804,35804,0,3155034.4499999993,1729118.8421,0.08620762402472856,0.08620762402472856,1.1761684319354435,False,[],winsor,0.01,0.829739693888951,0.829739693888951,0.0,0.0,0.0,0.0,0.10337290901444306,0.0009048744313874527,0.10337290901444306,False,0.175,1e-06,1e-06,35,1.1761684319354435,0.08840598446520058,1.052979155878736,1.0780945122137833,1.1164205778788008,1.1538007917927449,1.2364004960830544,1.3062849391618252,1.3487936483314482,1.4016143426723067,0.11997991820425358,0.0,0.0,0.8700229772911977,35,0.08840598446520058,1.052979155878736,1.0780945122137833,1.1164205778788008,1.1538007917927449,1.2364004960830544,1.3062849391618252,1.3487936483314482,1.4016143426723067,0.11997991820425358,0.0,0.0,0.8700229772911977,0.0,False
lonestar,Affiliate,90->120,2026-03-02,2026-04-05,35,35,0,40830,40830,0,4678669.13,2812830.6377999964,0.06819225573552881,0.06819225573552881,1.1222233988831496,False,[],winsor,0.01,0.8159196669115846,0.8159196669115846,0.0,0.0,0.0,0.0,-0.35147673200018553,-0.002981624394481424,0.35147673200018553,False,0.175,1e-06,1e-06,35,1.1222233988831496,0.08567545886972372,1.0221009359486413,1.0461543537263653,1.0779849772548387,1.0951346598089329,1.1396986136695284,1.2034943154084512,1.2853611547350106,1.4661037083217794,0.06171363641468974,0.0,0.0,2.1970593278090362,35,0.08567545886972372,1.0221009359486413,1.0461543537263653,1.0779849772548387,1.0951346598089329,1.1396986136695284,1.2034943154084512,1.2853611547350106,1.4661037083217794,0.06171363641468974,0.0,0.0,2.1970593278090362,0.0,False
lonestar,Affiliate,120->150,2026-01-31,2026-03-06,35,35,0,51855,51855,0,6798414.579999999,3530667.184399999,0.06355536464563029,0.06355536464563029,1.1022856743372076,False,[],winsor,0.01,0.8034326487320412,0.8034326487320412,0.0,0.0,0.0,0.0,0.06982072885992135,0.0004437046216786127,0.06982072885992135,False,0.175,1e-06,1e-06,35,1.1022856743372076,0.0641814700441347,1.0195456596019619,1.0416811015978906,1.0557704777375525,1.0873634001836345,1.128606480773533,1.191520507590747,1.2158831800331262,1.2892470536270324,0.07283600303598048,0.0,0.0,1.2546129873714975,35,0.0641814700441347,1.0195456596019619,1.0416811015978906,1.0557704777375525,1.0873634001836345,1.128606480773533,1.191520507590747,1.2158831800331262,1.2892470536270324,0.07283600303598048,0.0,0.0,1.2546129873714975,0.0,False
lonestar,Affiliate,150->180,2026-01-01,2026-02-04,35,35,0,48112,48112,0,6640911.750000001,4083851.050799998,0.03199368448191608,0.03199368448191608,1.067943940693559,False,[],winsor,0.01,0.8254489524442966,0.8254489524442966,0.0,0.0,0.0,0.0,-0.23222843629731174,-0.000810363152646633,0.23222843629731174,False,0.175,1e-06,1e-06,35,1.067943940693559,0.035242310513377326,1.016233217149726,1.0278215764768566,1.0485966975011336,1.0594883654435685,1.084332414634483,1.1058096896637104,1.1124114623448549,1.2052934601679441,0.03573571713334944,0.0,0.0,1.6852826904408866,35,0.035242310513377326,1.016233217149726,1.0278215764768566,1.0485966975011336,1.0594883654435685,1.084332414634483,1.1058096896637104,1.1124114623448549,1.2052934601679441,0.03573571713334944,0.0,0.0,1.6852826904408866,0.0,False
