brand,population,slice,day,n_users,n_cost_dates,sum_cum,actual_arpu,actual_ratio,actual_arpu_dstar,d_star,shape_ok,raw_goal_ratio,organic_share,adjusted_goal_ratio,ARPU_nominal,ARPU_at_horizon,frozen_shape,shape_signed_bias,shape_ae,shape_ape,level_signed_bias,level_ae,level_ape
lonestar,Blended,first_day,23,2040,1,98318.78,48.19548039215686,0.7647305205388928,63.022828431372545,39.0,True,0.3879364819877131,0.0,0.3879364819877131,31.473472743096153,81.13047935536261,0.7651644098874164,-0.0004338893485236195,0.0004338893485236195,0.0005670537506932144,16.722007649060707,16.722007649060707,0.531304816140086
lonestar,Blended,first_day,24,2040,1,98649.6,48.35764705882353,0.7673036622195024,63.022828431372545,39.0,True,0.3970174048108906,0.0,0.3970174048108906,32.2102123647296,81.13047935536261,0.7830755867832513,-0.015771924563748874,0.015771924563748874,0.020140998940520426,16.14743469409393,16.14743469409393,0.5013141332708344
lonestar,Blended,first_day,25,2040,1,100149.34,49.092813725490196,0.7789687474745574,63.022828431372545,39.0,True,0.40469633259386123,0.0,0.40469633259386123,32.83320745669722,81.13047935536261,0.7982214741087205,-0.01925272663416311,0.01925272663416311,0.02411952980300405,16.25960626879298,16.25960626879298,0.49521833315363145
lonestar,Blended,first_day,26,2040,1,103283.29000000001,50.6290637254902,0.8033448352864979,63.022828431372545,39.0,True,0.4118898805354863,0.0,0.4118898805354863,33.416823449467046,81.13047935536261,0.8124100001208854,-0.009065164834387462,0.009065164834387462,0.01115836195152519,17.212240276023152,17.212240276023152,0.5150770928915945
lonestar,Blended,first_day,27,2040,1,105668.05,51.798063725490195,0.8218936695596686,63.022828431372545,39.0,True,0.41846672886120545,0.0,0.41846672886120545,33.95040630678015,81.13047935536261,0.8253821502065979,-0.003488480646929304,0.003488480646929304,0.004226503621451127,17.847657418710043,17.847657418710043,0.525697903507733
lonestar,Blended,first_day,28,2040,1,106599.75,52.25477941176471,0.8291404989648554,63.022828431372545,39.0,True,0.4251501025572824,0.0,0.4251501025572824,34.4926316184539,81.13047935536261,0.8385644105189389,-0.009423911554083508,0.009423911554083508,0.011238148716866717,17.76214779331081,17.76214779331081,0.5149548457128416
lonestar,Blended,first_day,29,2040,1,108526.33,53.19918137254902,0.8441255763453906,63.022828431372545,39.0,True,0.43427635358339695,0.0,0.43427635358339695,35.23304873891994,81.13047935536261,0.8565649925861406,-0.012439416240749956,0.012439416240749956,0.014522442953444637,17.96613263362908,17.96613263362908,0.5099227366544331
lonestar,Blended,first_day,30,2040,1,113094.98,55.438715686274506,0.8796608636288578,63.022828431372545,39.0,True,0.44069297380705774,0.0,0.44069297380705774,35.753632213506854,81.13047935536261,0.869221109385861,0.010439754242996813,0.010439754242996813,0.012010470213238277,19.68508347276765,19.68508347276765,0.5505757668260375
lonestar,Blended,first_day,31,2040,1,114141.7,55.9518137254902,0.8878023268412621,63.022828431372545,39.0,True,0.44804906532453725,0.0,0.44804906532453725,36.35043544450188,81.13047935536261,0.8837302357155374,0.004072091125724708,0.004072091125724708,0.004607844069550957,19.601378280988314,19.601378280988314,0.5392336581748729
lonestar,Blended,first_day,32,2040,1,119105.35,58.384975490196084,0.9264099524472031,63.022828431372545,39.0,True,0.4580798463297337,0.0,0.4580798463297337,37.16423751576214,81.13047935536261,0.9035149091992604,0.02289504324794278,0.02289504324794278,0.025339972827048866,21.220737974433945,21.220737974433945,0.5709988793778906
