brand,population,slice,day,n_users,n_cost_dates,sum_cum,actual_arpu,actual_ratio,actual_arpu_dstar,d_star,shape_ok,raw_goal_ratio,organic_share,adjusted_goal_ratio,ARPU_nominal,ARPU_at_horizon,frozen_shape,shape_signed_bias,shape_ae,shape_ape,level_signed_bias,level_ae,level_ape
realprize,App,first_day,14,764,1,50943.27,66.6796727748691,0.8027602527760344,83.06299738219894,39.0,True,0.36366138846852253,0.1291826751611969,0.31668263745332353,11.643590969278062,32.017671764144126,0.6063955256336601,0.1963647271423743,0.1963647271423743,0.32382284967749503,55.03608180559104,55.03608180559104,4.726727514802373
realprize,App,first_day,30,764,1,58661.94,76.7826439790576,0.9243904795026422,83.06299738219894,39.0,True,0.5199016938120633,0.1291826751611969,0.4527394021845835,16.646041782097203,32.017671764144126,0.8669220073779837,0.05746847212465844,0.05746847212465844,0.0662902448381401,60.136602196960396,60.136602196960396,3.61266678193955
realprize,App,first_day,35,764,1,61074.56,79.94052356020943,0.9624083656935466,83.06299738219894,39.0,True,0.5759315298283377,0.1291826751611969,0.5015311540954324,18.4399866806651,32.017671764144126,0.960350242927927,0.0020581227656195633,0.0020581227656195633,0.002143096001459566,61.50053687954433,61.50053687954433,3.3351725217908945
realprize,App,first_day,39,764,1,63460.13,83.06299738219894,1.0,83.06299738219894,39.0,True,0.5997098809205598,0.1291826751611969,0.5222377541826391,19.201314121028442,32.017671764144126,1.0,0.0,0.0,0.0,63.8616832611705,63.8616832611705,3.325901699156724
realprize,App,overall_level,1,33174,39,195402.21,5.89022155905227,,,,False,0.1247431584359511,0.1291826751611969,0.10862850352113791,3.9939855016249086,32.017671764144126,,,,,1.8962360574273611,1.8962360574273611,0.4747728945575537
realprize,App,overall_level,7,28739,33,465540.31000000006,16.198904276418805,,,,False,0.2650119708504135,0.1291826751611969,0.23077701550621596,8.48506629625747,32.017671764144126,,,,,7.713837980161335,7.713837980161335,0.9091075674404214
realprize,App,overall_level,14,23132,26,482977.53,20.879194622168427,,,,False,0.36366138846852253,0.1291826751611969,0.31668263745332353,11.643590969278062,32.017671764144126,,,,,9.235603652890365,9.235603652890365,0.7931920382001362
realprize,App,overall_level,30,8983,10,258922.88,28.823653567850386,,,,False,0.5199016938120633,0.1291826751611969,0.4527394021845835,16.646041782097203,32.017671764144126,,,,,12.177611785753182,12.177611785753182,0.7315620100659719
realprize,App,overall_level,35,4374,5,156435.31999999998,35.76481938728852,,,,False,0.5759315298283377,0.1291826751611969,0.5015311540954324,18.4399866806651,32.017671764144126,,,,,17.32483270662342,17.32483270662342,0.9395252288760623
realprize,App,overall_level,39,764,1,63460.13,83.06299738219894,,,,False,0.5997098809205598,0.1291826751611969,0.5222377541826391,19.201314121028442,32.017671764144126,,,,,63.8616832611705,63.8616832611705,3.325901699156724
realprize,Blended,first_5_days,1,10433,5,86045.70000000001,8.24745519026167,0.17536512313325658,47.030190740918236,35.0,True,0.1114934755452137,0.0,0.1114934755452137,5.608786586050392,50.30596237692736,0.2096879641337506,-0.034322841000494014,0.034322841000494014,0.16368531757312024,2.6386686042112784,2.6386686042112784,0.47045266631715116
realprize,Blended,first_5_days,7,10433,5,254276.84999999998,24.3723617367967,0.5182280010527732,47.030190740918236,35.0,True,0.24377858709387296,0.0,0.24377858709387296,12.263516430644883,50.30596237692736,0.4584791655040557,0.059748835548717516,0.059748835548717516,0.1303196307361735,12.108845306151819,12.108845306151819,0.9873877019395056
realprize,Blended,first_5_days,14,10433,5,334372.77,32.04953225342663,0.6814671968902348,47.030190740918236,35.0,True,0.3361727898627707,0.0,0.3361727898627707,16.91149571898325,50.30596237692736,0.6322467530837831,0.04922044380645174,0.04922044380645174,0.0778500539012325,15.138036534443376,15.138036534443376,0.8951329194052803
realprize,Blended,first_5_days,30,10433,5,450637.69,43.193490846352915,0.9184204904525886,47.030190740918236,35.0,True,0.4934533482032826,0.0,0.4934533482032826,24.823645569483173,50.30596237692736,0.9280473810126101,-0.009626890560021528,0.009626890560021528,0.01037327485318416,18.369845276869743,18.369845276869743,0.7400140009835068
realprize,Blended,first_5_days,35,10433,5,490665.98,47.030190740918236,1.0,47.030190740918236,35.0,True,0.531711374116337,0.0,0.531711374116337,26.748252381680796,50.30596237692736,1.0,0.0,0.0,0.0,20.28193835923744,20.28193835923744,0.7582528409642204
realprize,Blended,first_day,1,1690,1,27928.43,16.52569822485207,0.20380707922418478,81.08500591715976,39.0,True,0.1114934755452137,0.0,0.1114934755452137,5.608786586050392,50.30596237692736,0.2001435578826285,0.003663521341556286,0.003663521341556286,0.018304467954470507,10.916911638801679,10.916911638801679,1.9463945492155328
realprize,Blended,first_day,7,1690,1,88505.17,52.36992307692307,0.6458644540326807,81.08500591715976,39.0,True,0.24377858709387296,0.0,0.24377858709387296,12.263516430644883,50.30596237692736,0.4376104836446861,0.2082539703879946,0.2082539703879946,0.47588889702442444,40.10640664627819,40.10640664627819,3.270383896258145
