brand,population,slice,day,n_users,n_cost_dates,sum_cum,actual_arpu,actual_ratio,actual_arpu_dstar,d_star,shape_ok
realprize,Affiliate,overall_level,30,4552,10,146100.94999999998,32.095990773286466,,,,False
realprize,Affiliate,overall_level,31,4143,9,140814.95,33.988643495051896,,,,False
realprize,Affiliate,overall_level,32,3758,8,136409.59999999998,36.298456625864816,,,,False
realprize,Affiliate,overall_level,33,3391,7,128990.85999999999,38.039180182836915,,,,False
realprize,Affiliate,overall_level,34,3003,6,123569.36,41.148638028638025,,,,False
realprize,Affiliate,overall_level,35,2554,5,119413.02,46.755293657008615,,,,False
realprize,Affiliate,overall_level,36,1999,4,88232.15000000001,44.13814407203602,,,,False
realprize,Affiliate,overall_level,37,1055,3,69300.28,65.6874691943128,,,,False
realprize,Affiliate,overall_level,38,669,2,60565.549999999996,90.53146487294468,,,,False
realprize,Affiliate,overall_level,39,321,1,41033.189999999995,127.82925233644858,,,,False
realprize,Blended,first_day,1,1690,1,27928.43,16.52569822485207,0.20380707922418478,81.08500591715976,39.0,True
realprize,Blended,first_day,2,1690,1,51994.99,30.76626627218935,0.37943225044124196,81.08500591715976,39.0,True
realprize,Blended,first_day,3,1690,1,62354.369999999995,36.89607692307692,0.4550295890805222,81.08500591715976,39.0,True
realprize,Blended,first_day,4,1690,1,65187.79,38.572656804733725,0.4757064067324772,81.08500591715976,39.0,True
realprize,Blended,first_day,5,1690,1,75033.31999999999,44.39841420118343,0.5475539367480953,81.08500591715976,39.0,True
realprize,Blended,first_day,6,1690,1,83800.77,49.586254437869826,0.6115342026185392,81.08500591715976,39.0,True
realprize,Blended,first_day,7,1690,1,88505.17,52.36992307692307,0.6458644540326807,81.08500591715976,39.0,True
realprize,Blended,first_day,8,1690,1,90746.73000000001,53.69628994082841,0.6622221868699998,81.08500591715976,39.0,True
realprize,Blended,first_day,9,1690,1,99705.09,58.99709467455621,0.7275956140994847,81.08500591715976,39.0,True
realprize,Blended,first_day,10,1690,1,105905.77,62.666136094674556,0.7728449345949018,81.08500591715976,39.0,True
realprize,Blended,first_day,11,1690,1,107922.38,63.85939644970414,0.7875610999516469,81.08500591715976,39.0,True
realprize,Blended,first_day,12,1690,1,109856.95,65.0041124260355,0.8016785802845812,81.08500591715976,39.0,True
realprize,Blended,first_day,13,1690,1,114188.74,67.56730177514793,0.8332897187450149,81.08500591715976,39.0,True
realprize,Blended,first_day,14,1690,1,115353.48,68.25649704142012,0.8417893822583444,81.08500591715976,39.0,True
realprize,Blended,first_day,15,1690,1,117537.11,69.54858579881657,0.8577243722454762,81.08500591715976,39.0,True
realprize,Blended,first_day,16,1690,1,122036.79000000001,72.21111834319527,0.8905606841414,81.08500591715976,39.0,True
realprize,Blended,first_day,17,1690,1,123036.61,72.8027278106509,0.8978568477263178,81.08500591715976,39.0,True
realprize,Blended,first_day,18,1690,1,123275.52,72.94409467455621,0.8996002879876375,81.08500591715976,39.0,True
realprize,Blended,first_day,19,1690,1,123882.3,73.30313609467456,0.9040282511610651,81.08500591715976,39.0,True
realprize,Blended,first_day,20,1690,1,124603.09,73.72963905325443,0.9092881997021753,81.08500591715976,39.0,True
realprize,Blended,first_day,21,1690,1,125442.83,74.22652662721893,0.9154161831479944,81.08500591715976,39.0,True
realprize,Blended,first_day,22,1690,1,126249.67,74.70394674556213,0.9213040795962102,81.08500591715976,39.0,True
realprize,Blended,first_day,23,1690,1,127352.29,75.35638461538461,0.9293504238301743,81.08500591715976,39.0,True
realprize,Blended,first_day,24,1690,1,127622.12999999999,75.51605325443786,0.9313195750591496,81.08500591715976,39.0,True
realprize,Blended,first_day,25,1690,1,127865.94,75.66031952662722,0.9330987729584104,81.08500591715976,39.0,True
realprize,Blended,first_day,26,1690,1,128685.61,76.14533136094674,0.9390802960382142,81.08500591715976,39.0,True
realprize,Blended,first_day,27,1690,1,129181.46,76.43873372781066,0.9426987500735222,81.08500591715976,39.0,True
realprize,Blended,first_day,28,1690,1,129298.39000000001,76.50792307692309,0.9435520440744268,81.08500591715976,39.0,True
realprize,Blended,first_day,29,1690,1,129639.14,76.709550295858,0.9460386594067474,81.08500591715976,39.0,True
realprize,Blended,first_day,30,1690,1,129866.04000000001,76.84381065088758,0.947694456967726,81.08500591715976,39.0,True
realprize,Blended,first_day,31,1690,1,130128.91,76.9993550295858,0.9496127447810998,81.08500591715976,39.0,True
realprize,Blended,first_day,32,1690,1,130428.79000000001,77.17679881656805,0.9518011122230845,81.08500591715976,39.0,True
realprize,Blended,first_day,33,1690,1,130634.7,77.29863905325443,0.9533037357390877,81.08500591715976,39.0,True
realprize,Blended,first_day,34,1690,1,131122.56,77.58731360946746,0.9568638829321205,81.08500591715976,39.0,True
realprize,Blended,first_day,35,1690,1,132837.33,78.60197041420118,0.9693773777917045,81.08500591715976,39.0,True
realprize,Blended,first_day,36,1690,1,133620.13,79.06516568047337,0.9750898428896958,81.08500591715976,39.0,True
realprize,Blended,first_day,37,1690,1,134540.93,79.61001775147929,0.9818093598317377,81.08500591715976,39.0,True
realprize,Blended,first_day,38,1690,1,137033.66,81.08500591715976,1.0,81.08500591715976,39.0,True
realprize,Blended,first_day,39,1690,1,137033.66,81.08500591715976,1.0,81.08500591715976,39.0,True
realprize,Blended,first_5_days,1,10433,5,86045.70000000001,8.24745519026167,0.17536512313325658,47.030190740918236,35.0,True
realprize,Blended,first_5_days,2,10433,5,152748.99,14.640946036614588,0.31130951854457084,47.030190740918236,35.0,True
realprize,Blended,first_5_days,3,10433,5,183597.72,17.597787788747244,0.3741806595191295,47.030190740918236,35.0,True
realprize,Blended,first_5_days,4,10433,5,202451.38999999998,19.40490654653503,0.4126053124775433,47.030190740918236,35.0,True
realprize,Blended,first_5_days,5,10433,5,221631.72,21.243335569826513,0.4516957136502515,47.030190740918236,35.0,True
realprize,Blended,first_5_days,6,10433,5,239784.25,22.983250263586697,0.48869141080455597,47.030190740918236,35.0,True
realprize,Blended,first_5_days,7,10433,5,254276.84999999998,24.3723617367967,0.5182280010527732,47.030190740918236,35.0,True
realprize,Blended,first_5_days,8,10433,5,264464.68999999994,25.348863222467166,0.5389912909796598,47.030190740918236,35.0,True
realprize,Blended,first_5_days,9,10433,5,278976.41,26.739807342087605,0.5685668486737149,47.030190740918236,35.0,True
realprize,Blended,first_5_days,10,10433,5,291677.94,27.9572452794019,0.5944531552809104,47.030190740918236,35.0,True
realprize,Blended,first_5_days,11,10433,5,301274.99,28.877119716284863,0.6140123878162492,47.030190740918236,35.0,True
realprize,Blended,first_5_days,12,10433,5,307437.74,29.467817502156617,0.6265723578390334,47.030190740918236,35.0,True
realprize,Blended,first_5_days,13,10433,5,326059.83,31.25273938464488,0.6645250400282491,47.030190740918236,35.0,True
realprize,Blended,first_5_days,14,10433,5,334372.77,32.04953225342663,0.6814671968902348,47.030190740918236,35.0,True
realprize,Blended,first_5_days,15,10433,5,345865.07,33.15106584874916,0.7048890367332987,47.030190740918236,35.0,True
realprize,Blended,first_5_days,16,10433,5,359531.23,34.46096328956197,0.7327413039722054,47.030190740918236,35.0,True
realprize,Blended,first_5_days,17,10433,5,369570.31,35.42320617272117,0.753201414126979,47.030190740918236,35.0,True
realprize,Blended,first_5_days,18,10433,5,378973.96,36.32454327614301,0.7723664885020153,47.030190740918236,35.0,True
realprize,Blended,first_5_days,19,10433,5,386657.28,37.060987251988884,0.7880254506334433,47.030190740918236,35.0,True
realprize,Blended,first_5_days,20,10433,5,397653.68000000005,38.11498897728362,0.8104366233012529,47.030190740918236,35.0,True
realprize,Blended,first_5_days,21,10433,5,402619.4,38.59095178759705,0.8205569907251365,47.030190740918236,35.0,True
realprize,Blended,first_5_days,22,10433,5,408093.25999999995,39.115619668360004,0.8317129710113588,47.030190740918236,35.0,True
realprize,Blended,first_5_days,23,10433,5,413419.82,39.626168887184896,0.8425687470731108,47.030190740918236,35.0,True
realprize,Blended,first_5_days,24,10433,5,417296.82,39.99777820377648,0.8504702526961417,47.030190740918236,35.0,True
realprize,Blended,first_5_days,25,10433,5,423725.33,40.613949007955526,0.8635718539116978,47.030190740918236,35.0,True
realprize,Blended,first_5_days,26,10433,5,427876.93000000005,41.011878654270106,0.8720330070570617,47.030190740918236,35.0,True
realprize,Blended,first_5_days,27,10433,5,435245.69000000006,41.71817214607496,0.8870508813347934,47.030190740918236,35.0,True
realprize,Blended,first_5_days,28,10433,5,441138.65,42.28301063931755,0.899061006838094,47.030190740918236,35.0,True
realprize,Blended,first_5_days,29,10433,5,445404.62,42.69190261669702,0.9077552513422676,47.030190740918236,35.0,True
realprize,Blended,first_5_days,30,10433,5,450637.69,43.193490846352915,0.9184204904525886,47.030190740918236,35.0,True
realprize,Blended,first_5_days,31,10433,5,459867.84,44.07819802549602,0.9372319637892972,47.030190740918236,35.0,True
realprize,Blended,first_5_days,32,10433,5,468273.07999999996,44.88383782229464,0.9543622323275806,47.030190740918236,35.0,True
realprize,Blended,first_5_days,33,10433,5,480059.06,46.01352055976229,0.9783826056169617,47.030190740918236,35.0,True
realprize,Blended,first_5_days,34,10433,5,484694.97,46.45787117799291,0.9878308049806103,47.030190740918236,35.0,True
realprize,Blended,first_5_days,35,10433,5,490665.98,47.030190740918236,1.0,47.030190740918236,35.0,True
realprize,Blended,overall_level,1,77681,39,549454.12,7.073211209948378,,,,False
realprize,Blended,overall_level,2,75829,38,810613.7,10.690022286987828,,,,False
realprize,Blended,overall_level,3,73918,37,956188.9099999999,12.93580602830163,,,,False
realprize,Blended,overall_level,4,72159,36,1042792.6200000001,14.451317507171664,,,,False
realprize,Blended,overall_level,5,70315,35,1112984.32,15.828547536087607,,,,False
realprize,Blended,overall_level,6,68491,34,1168538.95,17.061204391817903,,,,False
realprize,Blended,overall_level,7,66525,33,1199166.04,18.025795415257424,,,,False
realprize,Blended,overall_level,8,64590,32,1220141.32,18.890560767920732,,,,False
realprize,Blended,overall_level,9,62599,31,1241045.5199999998,19.82532500519177,,,,False
realprize,Blended,overall_level,10,60742,30,1271773.91,20.937307135095978,,,,False
realprize,Blended,overall_level,11,58863,29,1271903.5400000003,21.607861305064308,,,,False
realprize,Blended,overall_level,12,56990,28,1264692.5699999998,22.191482189857865,,,,False
realprize,Blended,overall_level,13,55134,27,1244072.89,22.56453168643668,,,,False
realprize,Blended,overall_level,14,53299,26,1265521.12,23.743806075160887,,,,False
realprize,Blended,overall_level,15,51427,25,1270843.6400000001,24.711603632333212,,,,False
realprize,Blended,overall_level,16,49419,24,1276879.8,25.837831603229528,,,,False
realprize,Blended,overall_level,17,47263,23,1243662.82,26.313666504453803,,,,False
realprize,Blended,overall_level,18,45235,22,1197963.36,26.483107328396155,,,,False
realprize,Blended,overall_level,19,43178,21,1183907.97,27.419240585483347,,,,False
realprize,Blended,overall_level,20,41104,20,1158056.8699999999,28.173824202024132,,,,False
realprize,Blended,overall_level,21,39057,19,1134916.5299999998,29.057954527997538,,,,False
realprize,Blended,overall_level,22,37077,18,1105806.75,29.82460150497613,,,,False
realprize,Blended,overall_level,23,35053,17,1079951.24,30.809095940433057,,,,False
realprize,Blended,overall_level,24,32674,16,1007915.59,30.847633898512576,,,,False
realprize,Blended,overall_level,25,30487,15,974866.6299999999,31.976469642798566,,,,False
realprize,Blended,overall_level,26,28554,14,907718.3999999999,31.789535616726198,,,,False
realprize,Blended,overall_level,27,26644,13,883070.48,33.143314817594955,,,,False
realprize,Blended,overall_level,28,24586,12,832770.66,33.871742455055724,,,,False
realprize,Blended,overall_level,29,22652,11,784343.4000000001,34.62579021719937,,,,False
realprize,Blended,overall_level,30,20671,10,741100.18,35.85216873881283,,,,False
realprize,Blended,overall_level,31,18476,9,716847.1900000001,38.798830374539946,,,,False
realprize,Blended,overall_level,32,16459,8,686821.99,41.72926605504587,,,,False
realprize,Blended,overall_level,33,14598,7,602149.16,41.248743663515555,,,,False
realprize,Blended,overall_level,34,12570,6,545953.3999999999,43.43304693715194,,,,False
realprize,Blended,overall_level,35,10433,5,490665.98,47.030190740918236,,,,False
realprize,Blended,overall_level,36,8172,4,365021.11,44.667291972589325,,,,False
realprize,Blended,overall_level,37,5537,3,266459.31,48.123407982662094,,,,False
realprize,Blended,overall_level,38,3597,2,192773.17,53.59276341395608,,,,False
realprize,Blended,overall_level,39,1690,1,137033.66,81.08500591715976,,,,False
lonestar,Web,first_day,1,594,1,4209.0599999999995,7.085959595959595,0.049962270654902365,141.82621212121214,39.0,True
lonestar,Web,first_day,2,594,1,9898.69,16.664461279461282,0.11749916344955301,141.82621212121214,39.0,True
lonestar,Web,first_day,3,594,1,11196.470000000001,18.849276094276096,0.13290403665414482,141.82621212121214,39.0,True
lonestar,Web,first_day,4,594,1,12251.35,20.62516835016835,0.14542564482044404,141.82621212121214,39.0,True
lonestar,Web,first_day,5,594,1,14369.119999999999,24.19043771043771,0.17056394123931964,141.82621212121214,39.0,True
lonestar,Web,first_day,6,594,1,28347.73,47.72345117845118,0.3364924611937334,141.82621212121214,39.0,True
lonestar,Web,first_day,7,594,1,30212.49,50.86277777777778,0.35862748512459586,141.82621212121214,39.0,True
lonestar,Web,first_day,8,594,1,30938.36,52.08478114478115,0.3672436876496903,141.82621212121214,39.0,True
lonestar,Web,first_day,9,594,1,42589.11,71.69883838383838,0.505540106525307,141.82621212121214,39.0,True
lonestar,Web,first_day,10,594,1,51674.03,86.9933164983165,0.6133796792370612,141.82621212121214,39.0,True
lonestar,Web,first_day,11,594,1,51783.97,87.17840067340067,0.6146846860641912,141.82621212121214,39.0,True
lonestar,Web,first_day,12,594,1,59659.83,100.43742424242424,0.708172507325974,141.82621212121214,39.0,True
lonestar,Web,first_day,13,594,1,60869.72,102.47427609427609,0.722534111019592,141.82621212121214,39.0,True
lonestar,Web,first_day,14,594,1,61685.61,103.84782828282829,0.7322188665242958,141.82621212121214,39.0,True
lonestar,Web,first_day,15,594,1,61861.55,104.14402356902357,0.7343073047739342,141.82621212121214,39.0,True
lonestar,Web,first_day,16,594,1,61931.53,104.26183501683502,0.7351379794852546,141.82621212121214,39.0,True
lonestar,Web,first_day,17,594,1,63211.43,106.41654882154882,0.750330613995385,141.82621212121214,39.0,True
lonestar,Web,first_day,18,594,1,63263.380000000005,106.50400673400674,0.7509472694862838,141.82621212121214,39.0,True
lonestar,Web,first_day,19,594,1,63361.3,106.66885521885523,0.7521095968331327,141.82621212121214,39.0,True
lonestar,Web,first_day,20,594,1,63377.280000000006,106.69575757575758,0.7522992821987643,141.82621212121214,39.0,True
lonestar,Web,first_day,21,594,1,63387.270000000004,106.71257575757576,0.7524178652277168,141.82621212121214,39.0,True
lonestar,Web,first_day,22,594,1,63587.16,107.04909090909092,0.7547905941223414,141.82621212121214,39.0,True
lonestar,Web,first_day,23,594,1,63842.100000000006,107.47828282828284,0.7578167760443765,141.82621212121214,39.0,True
lonestar,Web,first_day,24,594,1,63963.04,107.68188552188552,0.7592523547752578,141.82621212121214,39.0,True
lonestar,Web,first_day,25,594,1,64378.0,108.38047138047138,0.7641780017916838,141.82621212121214,39.0,True
lonestar,Web,first_day,26,594,1,66908.79000000001,112.64106060606062,0.794218917091233,141.82621212121214,39.0,True
lonestar,Web,first_day,27,594,1,69178.65000000001,116.46237373737375,0.821162548132068,141.82621212121214,39.0,True
lonestar,Web,first_day,28,594,1,69384.63,116.80914141414142,0.8236075663806786,141.82621212121214,39.0,True
lonestar,Web,first_day,29,594,1,69764.59000000001,117.44880471380473,0.8281177573397138,141.82621212121214,39.0,True
lonestar,Web,first_day,30,594,1,73374.44,123.52599326599326,0.8709673015903538,141.82621212121214,39.0,True
lonestar,Web,first_day,31,594,1,73677.41,124.03604377104378,0.8745636079248599,141.82621212121214,39.0,True
lonestar,Web,first_day,32,594,1,77692.3,130.79511784511786,0.9222210470750885,141.82621212121214,39.0,True
lonestar,Web,first_day,33,594,1,79245.25,133.40951178451178,0.9406548323415209,141.82621212121214,39.0,True
lonestar,Web,first_day,34,594,1,79304.22,133.50878787878787,0.9413548164473591,141.82621212121214,39.0,True
lonestar,Web,first_day,35,594,1,83505.02,140.58084175084176,0.9912190394727174,141.82621212121214,39.0,True
lonestar,Web,first_day,36,594,1,83609.99,140.75755892255893,0.9924650515396979,141.82621212121214,39.0,True
lonestar,Web,first_day,37,594,1,83682.95,140.8803872053872,0.9933310993667617,141.82621212121214,39.0,True
lonestar,Web,first_day,38,594,1,84244.77,141.82621212121214,1.0,141.82621212121214,39.0,True
lonestar,Web,first_day,39,594,1,84244.77,141.82621212121214,1.0,141.82621212121214,39.0,True
lonestar,Web,first_5_days,1,2519,5,20038.07,7.954771734815403,0.08053120508993378,98.77874950377134,35.0,True
lonestar,Web,first_5_days,2,2519,5,31370.34,12.453489479952362,0.12607458124864085,98.77874950377134,35.0,True
lonestar,Web,first_5_days,3,2519,5,41089.92,16.31199682413656,0.16513670102205308,98.77874950377134,35.0,True
lonestar,Web,first_5_days,4,2519,5,46535.7,18.4738785232235,0.18702280213132455,98.77874950377134,35.0,True
lonestar,Web,first_5_days,5,2519,5,52678.6,20.912504962286622,0.21171056596022397,98.77874950377134,35.0,True
lonestar,Web,first_5_days,6,2519,5,75983.31,30.164077014688367,0.3053701040580263,98.77874950377134,35.0,True
lonestar,Web,first_5_days,7,2519,5,83593.08,33.18502580389043,0.33595308677827956,98.77874950377134,35.0,True
lonestar,Web,first_5_days,8,2519,5,86336.57,34.274144501786424,0.346978926884247,98.77874950377134,35.0,True
lonestar,Web,first_5_days,9,2519,5,102799.67,40.80971417229059,0.4131426483662105,98.77874950377134,35.0,True
lonestar,Web,first_5_days,10,2519,5,114452.92,45.43585549821358,0.45997601433979335,98.77874950377134,35.0,True
lonestar,Web,first_5_days,11,2519,5,118798.03,47.16078999603017,0.47743862149449046,98.77874950377134,35.0,True
lonestar,Web,first_5_days,12,2519,5,131955.14,52.383938070662964,0.5303158658499009,98.77874950377134,35.0,True
lonestar,Web,first_5_days,13,2519,5,137084.49,54.42020246129416,0.5509302631859742,98.77874950377134,35.0,True
lonestar,Web,first_5_days,14,2519,5,147007.45,58.35944819372767,0.5908097489278251,98.77874950377134,35.0,True
lonestar,Web,first_5_days,15,2519,5,151449.90999999997,60.12302897975386,0.6086635969962182,98.77874950377134,35.0,True
lonestar,Web,first_5_days,16,2519,5,155828.44,61.861230647082174,0.6262605161317651,98.77874950377134,35.0,True
lonestar,Web,first_5_days,17,2519,5,162494.7,64.5076220722509,0.65305161683372,98.77874950377134,35.0,True
lonestar,Web,first_5_days,18,2519,5,169567.96,67.31558554982135,0.6814784140110143,98.77874950377134,35.0,True
lonestar,Web,first_5_days,19,2519,5,172809.28,68.60233425962683,0.6945049882111295,98.77874950377134,35.0,True
lonestar,Web,first_5_days,20,2519,5,176822.61,70.19555776101627,0.7106342013201558,98.77874950377134,35.0,True
lonestar,Web,first_5_days,21,2519,5,182388.02000000002,72.4049305279873,0.7330010846636899,98.77874950377134,35.0,True
lonestar,Web,first_5_days,22,2519,5,188176.29,74.70277491067884,0.7562636223475042,98.77874950377134,35.0,True
lonestar,Web,first_5_days,23,2519,5,191891.68,76.17772131798333,0.7711954413340177,98.77874950377134,35.0,True
lonestar,Web,first_5_days,24,2519,5,194023.08,77.02385073441842,0.7797613466596647,98.77874950377134,35.0,True
lonestar,Web,first_5_days,25,2519,5,197910.45,78.56707026597857,0.7953843378324901,98.77874950377134,35.0,True
lonestar,Web,first_5_days,26,2519,5,201792.79,80.10829297340214,0.8109871138867134,98.77874950377134,35.0,True
lonestar,Web,first_5_days,27,2519,5,208499.18,82.77061532354108,0.8379394934573546,98.77874950377134,35.0,True
lonestar,Web,first_5_days,28,2519,5,216776.65999999997,86.05663358475584,0.871205942746524,98.77874950377134,35.0,True
lonestar,Web,first_5_days,29,2519,5,220137.25,87.39073044859072,0.8847118523732088,98.77874950377134,35.0,True
lonestar,Web,first_5_days,30,2519,5,226201.75,89.79823342596268,0.9090845336378166,98.77874950377134,35.0,True
lonestar,Web,first_5_days,31,2519,5,230854.06,91.64512107979357,0.9277817500240231,98.77874950377134,35.0,True
lonestar,Web,first_5_days,32,2519,5,236825.46,94.0156649464073,0.9517802707435349,98.77874950377134,35.0,True
lonestar,Web,first_5_days,33,2519,5,240411.00000000006,95.43906312028585,0.9661902342329411,98.77874950377134,35.0,True
lonestar,Web,first_5_days,34,2519,5,242238.41999999998,96.16451766574036,0.9735344712181119,98.77874950377134,35.0,True
lonestar,Web,first_5_days,35,2519,5,248823.66999999998,98.77874950377134,1.0,98.77874950377134,35.0,True
lonestar,Web,overall_level,1,19692,39,150041.55999999997,7.619417022140969,,,,False
lonestar,Web,overall_level,2,19277,38,206763.80000000002,10.72593245837008,,,,False
lonestar,Web,overall_level,3,18719,37,239704.75,12.805424969282548,,,,False
lonestar,Web,overall_level,4,18252,36,267448.46,14.653104317335087,,,,False
lonestar,Web,overall_level,5,17823,35,295783.60000000003,16.5956124109297,,,,False
lonestar,Web,overall_level,6,17326,34,329698.32,19.02910769941129,,,,False
lonestar,Web,overall_level,7,16884,33,355225.1,21.039155413409144,,,,False
lonestar,Web,overall_level,8,16429,32,383381.57,23.33566072189421,,,,False
lonestar,Web,overall_level,9,15913,31,415138.7199999999,26.088023628479853,,,,False
lonestar,Web,overall_level,10,15355,30,439266.92,28.607419081732335,,,,False
lonestar,Web,overall_level,11,14860,29,452738.08,30.466896366083446,,,,False
lonestar,Web,overall_level,12,14371,28,469125.35,32.64389047387099,,,,False
lonestar,Web,overall_level,13,13822,27,450910.07999999996,32.622636376790624,,,,False
lonestar,Web,overall_level,14,13259,26,460922.01999999996,34.76295497397994,,,,False
lonestar,Web,overall_level,15,12707,25,467118.81,36.76074683245455,,,,False
lonestar,Web,overall_level,16,12128,24,466157.13,38.43643881926121,,,,False
lonestar,Web,overall_level,17,11518,23,461041.51,40.027913700295194,,,,False
lonestar,Web,overall_level,18,10958,22,455607.3300000001,41.577599014418695,,,,False
lonestar,Web,overall_level,19,10335,21,458774.12999999995,44.390336719883884,,,,False
lonestar,Web,overall_level,20,9832,20,445882.04000000004,45.35008543531327,,,,False
lonestar,Web,overall_level,21,9320,19,447999.69999999995,48.06863733905579,,,,False
lonestar,Web,overall_level,22,8850,18,456447.37,51.57597401129944,,,,False
lonestar,Web,overall_level,23,8318,17,451221.32,54.24637172397211,,,,False
lonestar,Web,overall_level,24,7764,16,446662.14,57.52989953632149,,,,False
lonestar,Web,overall_level,25,7153,15,388711.2800000001,54.34241297357753,,,,False
lonestar,Web,overall_level,26,6533,14,380865.27,58.298679014235425,,,,False
lonestar,Web,overall_level,27,5972,13,366907.2900000001,61.437925318151386,,,,False
lonestar,Web,overall_level,28,5522,12,363748.33,65.87256972111554,,,,False
lonestar,Web,overall_level,29,5090,11,344322.18000000005,67.64679371316308,,,,False
lonestar,Web,overall_level,30,4737,10,345267.95,72.88747097318978,,,,False
lonestar,Web,overall_level,31,4278,9,336812.27,78.73124590930341,,,,False
lonestar,Web,overall_level,32,3839,8,338741.41000000003,88.236887210211,,,,False
lonestar,Web,overall_level,33,3469,7,337724.32000000007,97.35494955318538,,,,False
lonestar,Web,overall_level,34,2965,6,270217.97,91.1359089376054,,,,False
lonestar,Web,overall_level,35,2519,5,248823.66999999998,98.77874950377134,,,,False
lonestar,Web,overall_level,36,2080,4,215672.05,103.68848557692307,,,,False
lonestar,Web,overall_level,37,1652,3,195217.66,118.17049636803874,,,,False
lonestar,Web,overall_level,38,1143,2,155276.95,135.85034995625549,,,,False
lonestar,Web,overall_level,39,594,1,84244.77,141.82621212121214,,,,False
lonestar,Affiliate,first_day,1,943,1,5370.0199999999995,5.694612937433722,0.2797038379703057,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,2,943,1,11382.779999999999,12.070816542948037,0.5928855484284297,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,3,943,1,11530.67,12.227645811240722,0.6005885738542993,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,4,943,1,12551.529999999999,13.310212089077412,0.6537612734029725,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,5,943,1,12942.47,13.724782608695651,0.6741238453144572,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,6,943,1,13113.369999999999,13.906012725344643,0.6830253737834621,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,7,943,1,13341.259999999998,14.14767762460233,0.6948952937530437,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,8,943,1,13447.179999999998,14.259999999999998,0.7004122621289184,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,9,943,1,13655.08,14.480466595970308,0.7112409793243901,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,10,943,1,13729.01,14.558865323435842,0.715091710744598,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,11,943,1,13790.949999999999,14.624549310710497,0.7183179288450671,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,12,943,1,13956.88,14.800509013785788,0.7269605889905437,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,13,943,1,14087.939999999999,14.939490986214208,0.7337870039767799,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,14,943,1,14170.06,15.026574761399788,0.7380643212259004,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,15,943,1,14293.15,15.15710498409332,0.7444756093432193,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,16,943,1,14344.099999999999,15.211134676564155,0.7471294003057458,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,17,943,1,14359.08,15.227020148462355,0.7479096513090561,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,18,943,1,14689.05,15.576935312831388,0.7650965287164142,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,19,943,1,14738.98,15.629883351007424,0.7676971917735085,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,20,943,1,15163.939999999999,16.08053022269353,0.7898317355897067,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,21,943,1,17468.84,18.52475079533404,0.9098851760122298,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,22,943,1,17494.82,18.552301166489926,0.9112383750153004,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,23,943,1,17715.73,18.786564156945918,0.9227447334359432,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,24,943,1,17745.7,18.818345705196183,0.9243057563043813,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,25,943,1,17860.64,18.940233297985152,0.9302925420400594,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,26,943,1,17903.61,18.985800636267232,0.9325306852718508,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,27,943,1,17923.6,19.006998939554613,0.9335718880459609,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,28,943,1,18088.52,19.18188759278897,0.9421619411478233,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,29,943,1,18149.46,19.246511134676563,0.9453360730664958,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,30,943,1,18240.41,19.342958642629906,0.9500733113008786,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,31,943,1,18316.35,19.423488865323435,0.9540287359464971,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,32,943,1,18366.329999999998,19.47648992576882,0.9566320033126811,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,33,943,1,18461.29,19.577189819724286,0.9615781071360674,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,34,943,1,18572.2,19.694803817603393,0.9673549855591062,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,35,943,1,18637.16,19.763690349946977,0.9707385039286003,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,36,943,1,18821.05,19.958695652173912,0.9803166318991403,20.359437963944856,39.0,True
lonestar,Affiliate,first_day,37,943,1,18882.99,20.02437963944857,0.9835428499996094,20.359437963944856,39.0,True
