brand,population,goal_horizon,day,ARPU_nominal,ARPU_at_horizon,raw_goal_ratio,organic_share,adjusted_goal_ratio,effective_patch,is_extrapolated
realprize,Web,120,1,2.0529802141527003,8.07015404341694,0.2543917009647884,0.5132033355491407,0.12383703149363945,1->7,False
realprize,Web,120,2,2.699478584729981,8.07015404341694,0.33450149404917795,0.5132033355491407,0.1628342115569688,1->7,False
realprize,Web,120,3,2.946250698324022,8.07015404341694,0.36507985875776,0.5132033355491407,0.17771965750146843,1->7,False
realprize,Web,120,4,3.113750232774674,8.07015404341694,0.3858352908783261,0.5132033355491407,0.18782333262699621,1->7,False
realprize,Web,120,5,3.207722765363128,8.07015404341694,0.39747974426581867,0.5132033355491407,0.1934918136953811,1->7,False
realprize,Web,120,6,3.438785614525139,8.07015404341694,0.42611152104714245,0.5132033355491407,0.2074296671298311,1->7,False
realprize,Web,120,7,3.6324349394785833,8.07015404341694,0.45010726188574635,0.5132033355491407,0.21911071373109073,1->7,False
realprize,Web,120,8,3.7588262895737006,8.07015404341694,0.465768840266424,0.5132033355491407,0.22673471784684032,7->14,False
realprize,Web,120,9,3.8808928672933405,8.07015404341694,0.4808945215189663,0.5132033355491407,0.23409784902812478,7->14,False
realprize,Web,120,10,3.977410187313235,8.07015404341694,0.492854308098087,0.5132033355491407,0.23991983324238492,7->14,False
realprize,Web,120,11,4.329566295008589,8.07015404341694,0.5364911588695562,0.5132033355491407,0.26116210664507605,7->14,False
realprize,Web,120,12,4.420674855385067,8.07015404341694,0.5477807278029767,0.5132033355491407,0.2666578311449532,7->14,False
realprize,Web,120,13,4.509309163202582,8.07015404341694,0.5587637037586609,0.5132033355491407,0.2720043072059242,7->14,False
realprize,Web,120,14,4.5736983540961855,8.07015404341694,0.5667423855220068,0.5132033355491407,0.2758883028750359,7->14,False
realprize,Web,120,15,4.594818979256063,8.07015404341694,0.569359513404108,0.5132033355491407,0.27716231199848407,14->30,False
realprize,Web,120,16,4.657230890631333,8.07015404341694,0.5770931837949701,0.5132033355491407,0.2809270369487182,14->30,False
realprize,Web,120,17,4.673088020942137,8.07015404341694,0.5790580942818695,0.5132033355491407,0.2818835488196853,14->30,False
realprize,Web,120,18,4.673088020942137,8.07015404341694,0.5790580942818695,0.5132033355491407,0.2818835488196853,14->30,False
realprize,Web,120,19,4.732572095897749,8.07015404341694,0.5864289665893362,0.5132033355491407,0.2854716648730533,14->30,False
realprize,Web,120,20,4.769745303556545,8.07015404341694,0.5910352240980289,0.5132033355491407,0.2877139756638866,14->30,False
realprize,Web,120,21,4.782133066727792,8.07015404341694,0.592570233603994,0.5132033355491407,0.2884612131712908,14->30,False
realprize,Web,120,22,4.809378211188497,8.07015404341694,0.5959462713244794,0.5132033355491407,0.2901046570726834,14->30,False
realprize,Web,120,23,4.837635502351863,8.07015404341694,0.5994477275558405,0.5132033355491407,0.29180915428683063,14->30,False
realprize,Web,120,24,4.900585969003513,8.07015404341694,0.6072481321470021,0.5132033355491407,0.2956063652231753,14->30,False
realprize,Web,120,25,4.952171233238883,8.07015404341694,0.6136402361834113,0.5132033355491407,0.29871802014692217,14->30,False
realprize,Web,120,26,4.9719976051999115,8.07015404341694,0.616096988787434,0.5132033355491407,0.29991395911994134,14->30,False
realprize,Web,120,27,5.093430414156818,8.07015404341694,0.6311441376155239,0.5132033355491407,0.3072388609789512,14->30,False
realprize,Web,120,28,5.227282972302766,8.07015404341694,0.6477302594449004,0.5132033355491407,0.31531292976166725,14->30,False
realprize,Web,120,29,5.302631120270718,8.07015404341694,0.6570669025328245,0.5132033355491407,0.31985797647403685,14->30,False
realprize,Web,120,30,5.327925861506739,8.07015404341694,0.660201259212999,0.5132033355491407,0.32138377085114506,14->30,False
realprize,Web,120,31,5.327925861506739,8.07015404341694,0.660201259212999,0.5132033355491407,0.32138377085114506,30->60,False
realprize,Web,120,32,5.348836415544491,8.07015404341694,0.6627923564739997,0.5132033355491407,0.322645108355068,30->60,False
realprize,Web,120,33,5.401081403410585,8.07015404341694,0.6692662090900737,0.5132033355491407,0.3257965582147193,30->60,False
realprize,Web,120,34,5.421678194480344,8.07015404341694,0.6718184269237047,0.5132033355491407,0.32703896934308285,30->60,False
realprize,Web,120,35,5.589067284209975,8.07015404341694,0.6925601734664706,0.5132033355491407,0.33713598237498643,30->60,False
realprize,Web,120,36,5.589067284209975,8.07015404341694,0.6925601734664706,0.5132033355491407,0.33713598237498643,30->60,False
